feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,target
0.29259402,0.0125148315,-0.109413736,-0.116815716,-0.14197661,0.01908656,-0.2577221,0.021034312,-0.25349337,-0.091710314,-0.047380622,-0.03629995,-0.10919012,0.042444713,-0.07727914,0.033254903,-0.10070681,0.11545765,-0.08604983,-0.1483563,-0.08378043,-0.1073811,-0.012924732,0.02710747,-0.079837516,-0.010881147,-0.061993547,-0.035964064,-0.09671863,-0.095797345,-0.04540582,-0.054244787,-0.02395045,0.1653747409582138,-0.012810849,0.074000746,0.064805195,0.0050409357,0.05949649,0.07068035,-0.03546,0.10609964,0.02870127,0.09028887003660202,0.19743,-0.06925986,-0.06350694,0.15902327,0.03021203,0.07247471,0.113522634,0.01845405,0.020083634,-0.08685718,0.03750774,-0.05782388,0.02512915,-0.030134847,-0.05821745,-0.16386986,-0.025633365,-0.047465958,-0.07399729639291763,-0.09185901,-0.013786035,-0.0024001196,-0.009020854,0.034477815,0.07057211,0.045158353,-0.037292365,0.13900578,-0.02839281,-0.04496317,-0.003450521,-0.071015544,-0.14599833,0.044128563,0.09431742,0.0012535148,0.08783573,-0.007635034,-0.102121696,0.06825383752584457,0.0098619,0.045631934,0.07416755,-0.0711295,-0.08680411,-0.10139697,-0.11127366125583649,0.037197042,0.10779759,0.04876126,-0.009608598,0.18072245,-0.04849854,-0.032745678,-0.008771789,-0.025917612,-0.028102757,0.005017689,-0.00353962,1.0
0.04254481,0.04770341,-0.10846571,0.023889367,-0.06766237,-0.019995268,-0.09786907,0.036344532,0.058863405,-0.011047148,0.054302774,0.10649308,0.007926899,0.11242141,-0.026847512,0.17460035,0.001429274,0.03650953,0.041669384,0.005988196,0.13319264,0.08760803,0.0038296825,0.049685143,0.07735527,0.049679812,-0.010717124,0.050431542,0.14165321,0.012505107,0.025526725,0.134238,-0.002949008,0.02631261572241783,0.03706106,-0.0962051,-0.094195135,0.0353656,-0.0003360955,0.051719587,0.21333098,-0.03556306,-0.11819425,0.08080046623945236,-0.014254968,-0.02599215,-0.09277519,0.1673362,-0.1719021,-0.061745074,-0.20268473,-0.24949335,-0.16483554,0.0035972341,-0.1815358,-0.021800054,-0.100450344,-0.07548086,-0.0061582453,0.01594457,0.030532043,0.03987777,0.11569853872060776,0.05313997,0.015287855,-0.035775576,0.087541655,0.039979026,0.009557261,-0.021872552,0.08426537,0.09318351,0.03360757,0.10975544,0.027055018,0.04381384,-0.039698385,-0.0135814585,-0.0071975403,-0.0039741886,-0.017375106,0.10726909,-0.019644435,-0.02270072139799595,0.078218475,0.105611704,0.3113078,-0.06501199,-0.045048892,-0.086691044,-0.11463705450296402,-0.024698554,-0.013672822,0.049229443,-0.035133578,0.09230689,-0.07773905,-0.0154073415,-0.019457785,-0.0331731,-0.09999677,0.0006614446,0.106467396,1.0
0.056325156,0.0005399707,0.08132405,0.14666766,0.12105461,0.3336349,0.11071911,0.08114091,-0.012248556,0.029040443,-0.022811828,-0.0016585407,0.068487436,0.18352993,0.058887035,-0.039627448,0.03418294,0.07157523,-0.0015675303,-0.10741603,0.023941753,0.055896044,0.05123924,0.09102338,0.10748456,0.04258365,0.008892544,-0.006489256,0.05371407,-0.06087789,-0.029589068,-0.03751699,-0.103656806,-0.040330152958631516,-0.061768197,-0.045049783,0.037042025,0.0065553146,-0.013245553,0.008216587,-0.051533256,0.026771553,-0.08704739,0.04412330687046051,-0.08248433,-0.03539651,-0.061816122,0.013825423,0.059914257,-0.023900848,-0.116795056,-0.099565126,-0.09299927,0.10489614,0.024198012,0.028926242,0.012114256,-0.027407905,-0.064424746,-0.07130316,-0.04595953,-0.106937245,-0.0036336611956357956,0.06918201,0.05507031,-0.026136305,0.01845681,0.04895169,0.06680919,-0.051532067,0.026725393,0.05713683,0.031305023,0.020748435,-0.04200267,0.014108726,0.027939636,-0.013356191,-0.06217633,-0.017589271,-0.040762786,0.021221869,0.11434244,-0.054784197360277176,0.0026527857,0.03942396,-0.054788034,-0.08285532,0.02450295,0.030335132,0.15903978049755096,-0.010796854,-0.07828613,0.0528664,-0.0316069,-0.04826431,-0.055067424,-0.02447271,-0.041536853,-0.10914879,0.022953238,0.02333299,0.029999271,1.0
0.073917836,-0.06425477,0.09212096,0.07851212,0.15388203,-0.23085216,0.105080634,0.0314442,0.03733323,-0.013581621,0.11428848,0.06028267,0.001473984,-0.06543132,0.13769759,0.054188058,0.036420852,0.013077949,0.0076511763,-0.06450345,0.04113612,0.029315583,0.02074819,-0.039598227,-0.08038048,0.017442547,0.01510188,0.044750962,-0.08708377,0.04494653,-0.022075118,-0.03673564,-0.10498234,-0.022682910785079002,0.0039306916,-0.08939172,-0.087699674,-0.06857371,-0.4147623,-0.0024595952,-0.048636734,0.045802813,-0.11373552,-0.03130640089511871,-0.0752523,-0.050666485,-0.18230484,-0.037522953,0.03810487,0.12397328,0.075757734,0.0710574,0.06024429,0.09173569,-0.0128864795,-0.07779959,0.081737205,0.05691657,-0.17044337,-0.025235571,-0.10939983,0.025034152,0.027796579524874687,-0.0065768575,0.047884222,-0.043362543,0.039667875,0.066876195,-0.020822981,-0.07211093,0.054901212,-0.07279562,0.01650906,-0.014520932,-0.033359434,-0.06833854,0.023195151,-0.070184655,-0.0051533333,0.06791718,0.10441175,-0.050428625,-0.0070821242,-0.06370877474546432,-0.015607656,0.059841026,0.02463911,-0.040203627,-0.03038729,-0.056184314,-0.07195666432380676,-0.033745747,-0.015186822,0.011018337,-0.0153116295,-0.061475687,-0.0006887616,-0.020211464,-0.03763214,0.03242878,-0.08564947,0.008654921,0.07995587,1.0
0.024555808,-0.106176786,0.061461255,-0.065935165,-0.01093281,-0.015448816,0.045287654,0.06092863,0.02463381,-0.08992608,-0.09800243,-0.03165825,-0.08455818,-0.057728115,-0.017257055,-0.066366054,0.016524121,-0.009500028,0.12832318,0.04791569,-0.001355721,0.052892357,-0.0046123667,-0.047914576,-0.07128572,-0.085773066,-0.026623245,-0.0613092,-0.003508884,-0.07234549,-0.09903741,-0.07759994,-0.06577447,-0.07972303032875061,-0.101673804,-0.06803397,-0.19429119,-0.21703795,-0.099429175,-0.013916332,-0.053375877,0.028437236,-0.04693039,0.02804614044725895,-0.019847276,-0.027471857,-0.0024513248,0.025261564,0.009221541,0.017718824,0.023586793,0.06531844,0.036226213,0.06797297,0.05119788,0.036763642,0.014217787,0.014964749,0.16560349,0.022526994,-0.021551207,-0.13832222,-0.026611890643835068,0.06704853,0.037162952,0.022619199,0.013113791,-0.013870598,0.10188312,0.07138498,0.049891353,-0.0005806988,0.010479639,0.0057882313,-0.007566375,0.041017544,0.045150913,0.06740281,0.055911504,-0.017666625,-0.05872775,-0.047691524,0.055891164,0.15986643731594086,-0.014091321,-0.03608185,-0.07551234,-0.04924484,-0.048654526,-0.032800537,-0.02504139579832554,0.039119408,-0.002076634,0.23841424,-0.08027925,-0.13419913,-0.039291743,-0.044719618,-0.10583303,-0.06067487,-0.06124627,-0.060238596,-0.14349663,1.0
0.11115206,0.025869645,0.12179553,-0.108899795,0.054219697,-0.23627943,0.08458678,-0.04160122,-0.042416148,0.033215396,-0.030785805,0.08110216,0.1113354,-0.027332442,-0.052036945,-0.022806067,0.030996442,-0.03689984,-0.10104005,-0.03602706,-0.066012494,-0.09059018,-0.013334933,-0.024248451,0.01991177,0.049033802,0.015119777,0.059358515,0.053466406,0.020487064,-0.086401254,-0.10971185,-0.058866035,-0.042218223214149475,0.000744584,0.028843623,-0.02133371,0.036741458,-0.0030113703,-0.05996904,-0.1143338,0.042036593,0.016290633,-0.04519825056195259,-0.52490723,-0.23513098,-0.06941486,-0.058284245,-0.0035462412,0.06570599,0.03494575,0.036327202,0.016308317,-0.03064107,-0.021824634,0.032583736,-0.019074438,0.050919447,-0.031146469,-0.0508009,1.5076304e-05,0.01574151,0.03312111645936966,0.045973107,-0.0063237674,-0.0734448,-0.021305867,-0.017006472,-0.03187328,-0.015456259,-0.06097599,-0.03884633,0.0334255,0.05709588,0.36282924,0.18441379,0.062527806,0.2513048,0.20784518,-0.0628357,0.16766778,0.1796513,-0.030907817,-0.021933618932962418,-0.09812812,-0.01635166,-0.020310285,-0.038081035,-0.060006414,0.032531146,-0.03888449817895889,0.018281829,0.07985345,-0.020428468,-0.06500241,-0.059378497,-0.019878056,-0.048460715,-0.044937044,-0.044036303,-0.04958986,-0.006843134,-0.09158916,1.0
0.00604967,-0.059967984,-0.29765964,-0.12520865,0.013842877,0.05875186,0.056190804,0.03601431,0.050726023,0.06658191,-0.02199738,-0.07094184,0.00912975,0.109311,0.14055195,0.104080945,-0.0178301,0.0067096814,-0.05673651,-0.070865326,-0.029957876,-0.05563909,0.042822693,-0.022306243,0.066109255,0.028877381,-0.03807956,-0.019943725,-0.101084664,-0.09125519,-0.044039067,-0.0825609,0.07793774,0.04922688752412796,0.10250886,0.049305487,0.05944602,0.07590842,-0.044165142,-0.108058415,-0.044164866,0.040183146,-0.011147431,-0.0783950537443161,-0.004309613,-0.0533051,-0.043881178,-0.0030295234,0.05506825,0.2344026,0.29357237,0.32848677,0.32494488,-0.22327796,0.17079675,0.08284323,0.070698395,0.04447653,0.027971784,-0.081033,-0.023410704,-0.022820786,-0.04259477183222771,-0.032394722,-0.06294925,-0.066365786,-0.06949308,-0.035130627,-0.03205239,-0.07339195,-0.08139154,-0.020069467,-0.030449536,-0.040835302,-0.008012879,-0.057150844,-0.15112469,-0.2156393,-0.18622836,-0.008020151,-0.035959113,-0.027603185,-0.029344257,-0.025644022971391678,-0.0036546276,0.0058268523,-0.033274367,-0.05877938,0.051997226,-0.034800194,-0.012834416702389717,-0.0037041951,0.04220842,-7.6313816e-05,-0.022330841,-0.07990579,0.015111815,-0.019550182,-0.047733467,-0.026619874,-0.025569422,-0.015509701,0.146498,1.0
-0.0036547305,-0.10630221,-0.058296174,-0.121830456,-0.057270292,0.03573463,0.040178705,0.051551342,0.049402535,0.064497516,-0.020302242,-0.031226939,-0.042938385,-0.037832446,-0.03783625,0.042924434,-0.05206449,0.1141004,0.11588109,0.021031851,0.061167542,-0.0816611,-0.018188044,-0.028492069,-0.055315904,-0.013064888,0.0057821325,-0.047315378,-0.043116346,-0.056835487,-0.0024156729,-0.08732883,-0.08707852,-0.08637317270040512,-0.080437995,-0.09845436,0.014323442,0.01850525,-0.025757318,-0.07115925,-0.040134303,0.024317889,0.013498718,0.06711361557245255,0.010887428,-0.06989845,-0.033055354,-0.008367056,0.081168376,0.24777845,0.07982096,0.048869718,0.04406102,-0.12967145,0.064160645,-0.14765579,0.06580537,0.122046,0.044283293,-0.05512002,0.0040444587,-0.06017017,-0.049354761838912964,0.066443145,-0.029730886,0.016957145,-0.1000631,-0.07737712,-0.07770098,0.007776832,-0.056240797,0.06884061,0.04999945,-0.07080601,-0.09235348,-0.055200487,-0.051958304,-0.03463855,-0.12271516,-0.045879126,-7.789177e-05,0.04999634,-0.059309956,-0.11752759665250778,-0.027414827,0.00057871063,-0.041798368,-0.05143824,-0.021688595,-0.041525178,-0.03769157454371452,-0.10753939,-0.021384774,0.01614545,0.082191,-0.14872354,0.0033016603,0.01665855,-0.05281158,-0.04008846,0.1080667,-0.07351497,0.11522788,1.0
0.07102375,0.0081950305,0.071019255,-0.019684786,0.13049375,-0.15399024,0.06822241,-0.029237581,0.02552562,-0.047215223,0.11438854,0.009853501,-0.00705124,-0.058441073,0.003862803,0.0030735077,-0.05451419,-0.094038814,0.013240866,-0.012338523,-0.0036525342,-0.10217928,-0.27037883,-0.053794734,-0.096534595,-0.040337607,-0.032398693,-0.09942429,-0.029573305,-0.102722324,0.025634514,-0.11816605,-0.05211267,0.013140033930540085,0.010479534,0.059184495,0.108658716,0.021017777,0.05804975,-0.0393611,0.041829355,0.10395846,0.010009807,0.010502208024263382,0.09096699,-0.04259654,0.014845494,-0.08109405,0.0046734535,0.03972645,-0.057875756,-0.025813049,-0.099775344,-0.013631402,-0.016005566,-0.077322714,0.00019789416,0.03514715,-0.060107477,0.0019809254,-0.00413652,0.0044527315,0.1483832448720932,-0.021252811,-0.0011502694,-0.06865132,-0.013644276,-0.03941445,0.0031291717,-0.03382146,-0.097330056,-0.08304064,0.05645617,0.15935758,0.054700132,-0.1077099,0.029939828,-0.045476794,-0.009335835,-0.025057172,0.038575727,-0.066017926,0.034226578,-0.05839110165834427,-0.022568688,0.203673,0.004221705,-0.037875034,-0.019568495,0.021195404,-0.04921048879623413,-0.08803101,-0.02235452,-0.010386395,0.0027942136,-0.013413695,-0.020271495,-0.054725207,0.0106209945,0.030103154,-0.07203676,0.021961572,0.033330437,1.0
0.036144413,-0.057657402,-0.06542366,-0.029026926,-0.004944356,-0.086457945,-0.054334156,-0.03759285,0.013208262,-0.06632297,0.04213444,0.05832912,0.06601224,-0.048927635,0.11932212,0.051289663,0.038958013,-0.055348065,-0.022630556,-0.10267922,-0.0687472,0.045155484,-0.016223857,-0.11060958,-0.047450833,-0.04613991,-0.039999664,0.017293427,-0.07178038,-0.048270706,-0.025930708,-0.07572053,0.0075386968,0.0819334015250206,0.06630276,0.032037873,0.007170388,0.09781698,0.076093495,-0.12050158,-0.11123124,0.11157176,0.00763786,-0.0618281289935112,0.10637137,0.05669803,0.024102129,-0.09871043,0.043823864,0.08401803,0.043784607,-0.0053258226,-0.0483666,-0.04761954,-0.042742446,-0.097729936,0.10973602,0.098476335,-0.21468902,0.015411573,0.0054348265,-0.049245436,0.07166814059019089,-0.0676581,0.056311827,-0.014486064,0.004405625,0.012808668,-0.0054398347,-0.073278345,-0.022462571,-0.050775263,0.19225001,0.18389536,0.096468575,-0.01864872,0.010000633,0.0023904827,-0.1302372,-0.019321328,-0.015087657,-0.046829026,-0.00434256,-0.07927294075489044,-0.027137358,0.014136175,0.010402436,-0.053894468,0.0054436834,0.0064915237,0.08865033835172653,-0.04511651,0.0475408,0.007990894,0.05139472,-0.06578859,0.0034626364,0.12822965,0.006149519,-0.1147431,-0.077373415,0.006585327,0.10678495,1.0
-0.025844399,0.021246152,-0.003131932,-0.010280434,-0.10847451,0.028141998,-0.079121366,0.02739649,-0.10012881,-0.0056332084,-0.04753108,-0.047303062,-0.17380156,-0.107453555,-0.0384374,-0.06624188,-0.09514117,-0.08999556,0.1068568,0.08567773,0.0081503475,0.014873587,-0.038130477,-0.14345247,-0.0725693,-0.04995053,0.018565893,-0.046336908,0.03820152,-0.006828697,-0.040588744,0.001536579,-0.0054311343,0.0212863702327013,0.07068769,0.053730927,0.0041185417,0.023395922,-0.033412907,0.3230684,0.088019565,0.058149155,-0.079619,-0.02301485650241375,0.02244877,0.026480284,0.0072911056,-0.05376615,-0.076695494,0.019551897,-0.06578072,-0.02203369,-0.0579852,-0.024423877,-0.10218599,-0.13804302,-0.008773377,0.02852624,0.013720783,0.10063598,-0.0066614817,0.035310496,0.05458096042275429,0.0872957,-0.11239359,-0.039527375,-0.08119691,-0.026443228,-0.06707659,-0.0068565644,-0.005792166,0.019648528,-0.0010092763,-0.1293909,-0.068053186,0.10775585,0.06278257,0.12306706,0.23212147,-0.06527505,-0.06825832,-0.07757646,-0.06498208,-0.024549433961510658,-0.023784567,0.0005098715,-0.03345015,0.049803965,-0.054307204,0.11157639,-0.025607453659176826,0.03136648,-0.04841171,0.06102269,-0.028871238,-0.038639396,-0.036686823,0.09629827,0.0066516506,0.08709904,-0.073549084,0.023776373,0.011927816,1.0
0.047083315,0.016434794,-0.04765889,-0.051437885,-0.08648106,0.033962265,-0.006542889,0.01309967,0.019586599,0.04023784,0.013771775,-0.07175267,-0.08759737,-0.008456914,-0.019532682,-0.035883155,0.07573684,0.0156955,0.08747014,0.11756685,0.047866825,-0.06675752,-0.038933687,-0.030758895,-0.02558556,-0.055142976,-0.08006181,-0.061084528,0.053223595,-0.05563384,0.02926605,-0.029883176,-0.050199937,-0.03251144662499428,-0.10802123,-0.010869206,0.0044660475,-0.11396946,-0.03689646,-0.061414544,-0.10718631,0.06196384,-0.1245391,0.015166932716965675,-0.02934612,0.013509449,-0.1281269,0.056010526,-0.12444831,-0.11992525,-0.08734243,-0.018010149,-0.032076,-0.0055667497,0.021547353,0.09955885,-0.03413114,-0.042464845,-0.0050130445,-0.011785152,0.006465262,0.039002273,0.08122028410434723,0.0030405507,0.07853224,0.015960697,-0.09811096,-0.017163103,0.1054986,0.2911953,0.018784124,0.08868701,0.02750298,0.040112462,0.16858307,-0.10680146,-0.033836275,0.1167914,0.06525357,-0.037268724,-0.025174242,-0.04205669,0.0037219652,-0.00021228835976216942,-0.047589652,-0.03147561,-0.039414838,-0.053070273,-0.06993735,-0.05424094,-0.057989511638879776,0.06376153,-0.028477151,0.06803979,-0.057818215,-0.061883446,-0.032481067,-0.022719689,0.010910509,0.055362765,-0.017773554,0.018933188,-0.0661464,1.0
-0.014466426,0.020998484,-0.07903607,-0.009608833,-0.1762085,0.0280095,-0.27574998,0.06658234,-0.06520443,0.059200726,-0.03631798,0.10027929,-0.019509254,-0.042902198,-0.14469211,-0.018323714,-0.12870698,-0.0032723625,-0.09566468,0.017629178,0.05071973,0.042983904,0.16648825,0.20556515,0.08164537,0.03765818,-0.009750166,0.06205742,0.018961757,-0.052802794,-0.08574446,0.0010400035,-0.04425942,-0.0014996258541941643,0.025800373,-0.05174114,-0.076928765,-0.47690016,-0.12211967,0.032443378,0.013918649,0.0036475246,-0.12844409,0.10570177435874939,-0.048414275,-0.04862784,-0.07424002,0.16696903,0.08768078,0.13038424,0.11486246,0.12765284,0.12970947,-0.031559892,0.18621786,0.04351816,0.02959637,0.033862706,0.005984965,-0.08655558,-0.030900942,0.036658235,-0.033448606729507446,-0.010421324,-0.046263825,0.012518184,-0.080638215,-0.07573281,-0.035866506,-0.054669607,-0.04723853,0.0051137665,-0.01776401,0.028762674,0.015340922,-0.027571278,-0.10530475,-0.03777339,-0.009845431,0.0254514,-0.011802609,-0.0076438994,-0.016554954,-0.03104296512901783,0.0076421746,0.059420753,-0.015432945,-0.07638178,-0.062940456,0.027746845,0.009264077059924603,0.070094004,-0.029803181,-0.0033741235,-0.017838411,-0.11066391,-0.019436613,-0.02182944,-0.077049635,-0.054254234,-0.013490019,-0.0053508314,0.015821671,1.0
0.021934973,0.014961881,0.033345707,-0.13821088,-0.018456798,-0.08889909,-0.0507851,0.007024203,0.009121008,0.033921085,0.08821006,0.047234945,-0.051669545,-0.013738657,-0.04393211,-0.058828443,-0.035140958,0.06369439,0.13857926,0.012075164,-0.035293292,-0.022644917,-0.040994775,0.024530385,0.012935629,-0.015506002,-0.04680666,-0.04495322,0.005837616,-0.016712043,-0.028615437,-0.07520091,-0.015905572,0.03120892494916916,-0.048944756,-0.109161325,-0.15444173,-0.1093676,-0.103511855,-0.08859447,-0.09608515,0.057912584,-0.06567946,0.0070842113345861435,0.0021197742,-0.0147996405,-0.009111687,0.06750492,-0.06053464,0.11904381,-0.011931732,-0.03653461,-0.073029615,7.550693e-05,0.0039347094,-0.078216344,-0.08057983,-0.0019656832,-0.011921438,0.008817669,0.033374898,-0.010548336,-0.02304312027990818,-0.010771782,0.0129390145,0.06070237,-0.026106685,-0.03270349,0.012571518,-0.0057751723,0.072876796,0.051640317,0.03329499,0.02156095,0.0033221978,-0.08069661,0.084931746,0.1008976,0.06494775,-0.01810405,0.010203121,0.019309727,-0.14654994,0.14336861670017242,-0.012198937,-0.0006234181,0.08201801,-0.04179643,-0.024100745,-0.10425375,-0.10502088069915771,-0.03761313,-0.041135486,0.06942527,-0.028057348,0.017680444,-0.04778576,-0.050904106,-0.06160385,-0.034508053,-0.017600881,0.008850983,0.03832021,1.0
0.100430675,0.06898929,-0.0318568,-0.025379803,-0.028591052,-0.025307197,-0.10850234,0.021550229,0.2360372,0.05740743,0.26293015,0.12658449,-0.020905143,-0.045329645,0.09465757,0.18626676,-0.086474195,0.05490889,0.10724506,0.051026367,0.017058086,0.018474028,-0.04297056,0.032851085,0.00014850388,-0.07231485,-0.041009843,-0.042944916,-0.0071722292,0.027110217,0.010683036,-0.008333982,0.057162218,0.09230394661426544,0.0070060105,-0.085038915,0.03585386,0.041937463,-0.055864763,0.0044078063,-0.036902223,0.084871925,-0.00993024,0.12005005776882172,0.09120538,-0.041185275,-0.077739954,0.07055283,-0.08726893,-0.08519807,-0.17761166,-0.22120534,-0.15946886,0.034521308,-0.19049929,-0.059087202,-0.018794147,-0.028504886,-0.07439679,0.00638374,0.060763,0.10940015,0.13429278135299683,0.031319022,-0.010355359,-0.0665149,0.012555112,0.0072402256,-0.01993303,-0.021014407,-0.08963916,-0.0044032275,0.063485734,0.04538864,0.050422985,-0.03026302,-0.031678136,0.034952447,0.09225293,-0.040510107,0.09919713,-0.03604924,-0.13236804,-0.004191058687865734,-0.0015483397,0.056068532,-0.0070155836,-0.07004504,-0.02942011,-0.0333193,-0.11374165862798691,0.054948185,0.031205015,0.102563046,0.010879396,-0.02191053,-0.05314847,-0.032119166,-0.016761247,0.030618547,-0.12653236,0.018478246,0.060538225,1.0
-0.055201948,0.28690663,-0.1452155,-0.091437005,-0.08988424,-0.04175061,-0.057268657,-0.053584233,-0.04720734,0.077600375,-0.024218712,0.02674337,-0.15197219,-0.05006175,-0.074979305,-0.049752645,0.010309265,0.041815028,0.11281005,0.05029459,0.19349493,0.021473136,-0.060835227,-0.025233757,0.0058248024,0.15762402,0.027207743,0.17354193,0.04813098,0.14196514,0.04195074,0.04234528,-0.056228906,-0.0399957075715065,-0.025701769,-0.037302814,-0.09640723,-0.056778666,0.016246151,0.10057083,0.046898477,-0.12955806,-0.12740658,-0.014983415603637695,-0.07635251,-0.039933704,-0.10194291,0.1532034,-0.1257937,-0.084215894,-0.1109592,-0.113906406,-0.11787595,0.06581089,-0.05964681,0.009618875,-0.035355475,0.0062834965,0.16217859,0.15989712,0.10284823,0.079202235,0.09562952071428299,0.0383486,-0.010698682,-0.06343374,0.04099358,0.04019929,0.01343158,0.040137246,0.00665346,0.104141906,0.035049085,-0.027231606,0.010210154,0.21299116,0.0476117,-0.007827818,0.040589347,-0.025291342,-0.082037486,-0.042434912,-0.035286553,0.03324689716100693,0.0663251,0.08346264,0.06560113,-0.03706053,-0.033392794,-0.024227772,-0.036987077444791794,0.12409323,-0.071776696,0.12785728,-0.043838054,-0.014015079,-0.10182834,-0.14869381,-0.062894434,0.07448874,-0.054728754,-0.0020518375,0.123091094,1.0
-0.25803092,-0.09920842,0.09043121,-0.1050318,-0.18128969,-0.04195368,-0.067444205,-0.04022022,-0.03311416,-0.03898223,-0.107395954,0.033207703,-0.13989973,-0.07100337,-0.1022975,0.0059613725,-0.089417584,-0.15075837,-0.006932577,-0.014784157,0.06592325,-0.11257472,-0.028891597,-0.04596289,-0.04805455,0.021307623,-0.011525048,0.0021532993,0.023407025,-0.023445835,0.05025692,0.018218178,-0.09221823,-0.02795521728694439,-0.0068748826,0.09319374,0.0501848,-0.09492062,-0.08086511,-0.0052961474,0.060247615,0.03230378,0.036636356,0.08029209077358246,-0.07978146,-0.10238143,-0.057862736,-0.061137527,0.013204482,0.02746499,0.030361738,-0.001238325,0.033187807,-0.052861817,-0.0877772,-0.107665315,0.14297386,0.10406885,0.054151185,0.1530841,0.11244544,-0.021833306,0.07673510909080505,0.0063764583,-0.05926566,-0.021617573,-0.017070185,-0.031309996,0.0034215245,0.057536058,-0.033495415,-0.037566993,-0.03087545,-0.024915256,0.014148428,0.08390587,0.09323141,0.15618116,0.2181892,0.0035528645,-0.04290167,-0.06573827,-0.14696316,-0.014384729787707329,0.008733773,0.111881435,0.024375407,-0.037951093,-0.039954178,-0.042268507,-0.09490007162094116,0.0083634835,-0.04153076,-0.00045293514,-0.06685473,0.007902492,-0.005872374,-0.031513307,-0.029641269,0.044797346,-0.029578865,-0.10231466,0.003051589,1.0
-0.013222687,0.042203225,-0.025772164,-0.2510003,-0.032922473,-0.07656697,-0.061429534,-0.08449206,-0.017089624,0.009775214,-0.07856584,0.04662466,-0.0051868316,0.051920027,0.063298576,0.00876558,0.04170236,0.032853775,-0.03418803,-0.10591429,0.005099022,-0.041278828,-0.00066070317,0.011279337,0.04013133,-0.0018548506,-0.028983595,-0.0035227465,-0.04508641,-0.078417264,-0.08475683,-0.12107377,-0.029127358,-0.02640986442565918,-0.039099924,0.105910055,-0.15161154,0.015554322,0.06782187,-0.021232435,-0.050863232,-0.004358713,0.004049427,0.022964484989643097,-0.24109599,-0.054700486,-0.12826692,-0.048274457,-0.036515545,-0.06991165,0.16784585,0.27834493,0.30532423,-0.011515104,0.29756352,0.106508665,0.030128073,-0.05199129,-0.013908655,-0.011334314,0.028651256,-0.029353743,0.006686771288514137,0.039318006,0.03946368,-0.033819016,-0.010934073,0.20154147,0.072241716,0.012099803,-0.0320207,0.0661816,0.08751285,0.045812193,0.019542653,0.02689362,-0.0005670871,-0.079997554,-0.08211596,-0.024550918,-0.014204948,-0.022091331,-0.021216301,-0.044715557247400284,-0.00209617,0.04788984,-0.015474969,-0.05262828,-0.0297827,-0.03770466,-0.022698283195495605,0.04785321,0.078290954,-0.0042162924,-0.051349495,-0.027365774,-0.035617195,-0.02638684,-0.031297095,-0.05233332,-0.042793512,0.08567908,0.104534626,1.0
0.048315555,-0.045786932,-0.009540156,-0.0062427875,0.06947548,0.09383196,0.07948302,0.079304524,0.034058265,0.009045212,0.04912486,0.044253506,0.10038237,0.058960944,0.060739055,0.025508681,0.014656383,0.029244432,0.09834638,0.06884172,0.06971716,0.085832916,0.05516201,0.02384884,0.018822886,0.050109178,-0.055275545,-0.019977856,0.0077630067,0.012967839,0.0061319955,0.026709184,-0.15351342,-0.06779974699020386,-0.16610818,-0.06372447,-0.04182098,0.012193573,-0.097281426,-0.08045386,-0.11754475,0.0060481876,-0.06836024,0.0402209497988224,-0.06255521,-0.046596497,-0.17325254,-0.006377453,0.022709955,0.002014332,-0.10901744,-0.10439679,-0.08977302,0.08908232,-0.106230676,-0.15380739,0.1153332,0.014952327,0.03903549,-0.053061903,0.013159091,-0.0034974413,0.014977449551224709,0.012213821,-0.019312927,-0.024109257,0.0692429,0.0822269,0.08185052,0.08983412,-0.00016854942,0.020384502,0.06210609,0.028070273,0.08474868,0.020424996,0.0022875278,0.07911082,0.061184537,0.00069049525,-0.026246192,0.014828977,0.045719482,-0.07778572291135788,-0.07103772,0.009779424,-0.0148114255,-0.05676241,0.036025364,-0.047377262,-0.0362018458545208,-0.0041631036,-0.061255682,0.06445859,-0.022507127,-0.056157894,-0.042761102,-0.015733248,0.042136103,0.06166291,-0.020367952,0.28833187,0.015334509,1.0
