Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Class
61.7566,76.05404,0.46016255,-0.56512195,122.576035,82.19618,-0.30569807,-1.3811599,1.0
68.16404,33.07022,2.981449,16.295403,14.370822,56.21805,3.4940913,7.679315,1.0
70.52475,37.494823,2.6966894,11.876582,13.181374,48.399147,3.5612707,9.638893,1.0
56.868736,61.594013,0.70372003,0.10445831,119.60257,94.168816,-0.343784,-1.640298,1.0
73.93881,35.576443,2.5342562,11.633081,23.587605,69.90395,2.3965065,2.3805273,1.0
103.24938,40.55957,1.1061064,5.731168,2.5920649,34.50236,8.990724,36.42645,1.0
85.80542,38.558308,1.8057648,8.279116,9.018505,54.52121,4.350448,9.814985,1.0
7.4464912,36.45456,5.398181,23.324623,194.88037,87.10977,-1.7120494,-1.26598,1.0
78.593735,32.160652,2.9557638,18.478642,5.7379107,44.13523,5.8268547,21.353413,1.0
40.361202,42.70077,2.3423254,7.1786222,103.70501,55.508057,0.4475206,0.39902294,1.0
25.084175,46.46419,2.9644198,7.081845,116.23009,70.93246,0.014214046,-0.5474858,1.0
124.644844,41.45187,0.28125128,8.163507,0.5840874,19.320887,27.295074,163.74736,1.0
5.9530077,33.126373,6.273348,34.754585,192.44055,65.693825,-1.3922944,-0.54309887,1.0
19.419617,40.430428,3.9032757,12.316748,151.8167,76.133736,-0.4830083,-0.8084089,1.0
28.795372,46.78843,2.471946,4.9456477,124.19578,78.504166,-0.15916061,-0.9638947,1.0
71.61431,40.948944,1.7486864,5.269658,29.681887,66.403465,2.0296664,1.2030433,1.0
65.05053,32.522213,3.3212137,18.40245,17.060505,56.17982,3.188029,6.9160686,1.0
138.3068,60.986248,-0.086525775,3.5244012,0.48821822,8.247987,30.629196,946.53723,1.0
82.24999,30.15387,3.5329466,26.001335,2.6292224,30.52502,9.07663,54.183643,1.0
38.033035,29.844805,5.344785,32.51095,30.604727,53.13633,2.4103708,5.9164934,1.0
74.96745,30.553375,3.4845974,24.055056,4.4452066,38.93023,6.6406436,29.070795,1.0
58.87351,34.999096,3.0750918,13.850009,34.111855,65.75034,1.8560787,1.6944623,1.0
76.693985,38.902977,2.6210268,12.250576,2.7540877,15.364149,8.831273,74.0497,1.0
110.476006,49.551865,0.3273564,0.50808024,4.7926497,52.876583,5.8767433,10.258324,1.0
32.099445,36.65972,4.2677784,16.761415,86.43428,69.28201,0.6864912,0.38982442,1.0
62.045788,35.651684,2.864544,12.574972,30.766941,68.84345,1.9786216,1.676301,1.0
55.41483,42.05787,2.2328413,6.289836,65.14245,65.659,1.0949528,0.44294035,1.0
70.02976,30.287086,3.8956857,26.270428,5.425422,37.53369,6.053689,27.140192,1.0
94.69126,40.152344,1.2929761,5.640361,6.5201383,51.395103,5.249355,12.645783,1.0
9.024852,28.806902,7.876651,58.268993,56.829056,34.001953,1.4160259,10.326,1.0
96.63994,32.98701,2.0964956,15.844628,1.4695985,21.445824,12.1271715,95.31512,1.0
44.81197,34.63746,3.8953938,18.274597,31.121996,53.15287,2.0989158,4.010644,1.0
113.63147,43.45924,0.5055123,5.1529884,0.70324373,16.687681,24.038694,165.44833,1.0
5.836671,36.996464,6.2822337,31.574863,199.27885,83.41194,-1.8521271,-1.4303744,1.0
10.793958,35.355236,4.9633937,21.013504,174.65334,74.261826,-0.74028486,-0.7237878,1.0
58.627693,43.390194,2.2007213,5.432485,58.6294,72.137634,1.04456,0.032926537,1.0
8.042573,39.564365,4.9766865,18.037317,192.67413,95.14353,-1.7176099,-1.443514,1.0
6.236881,34.965477,5.898698,29.102251,192.43329,73.6188,-1.5260295,-0.9556802,1.0
104.28009,33.58414,1.5159005,17.956516,0.5598927,13.544976,27.929653,538.1384,1.0
22.706884,37.644276,4.257045,14.431155,133.3817,78.5224,-0.13817015,-0.6684065,1.0
126.13074,44.42088,0.27830595,6.4557314,0.5333495,14.3490715,28.673563,545.7475,1.0
135.2995,50.655445,-0.02566645,4.254336,0.49391454,9.259896,30.23147,870.03955,1.0
116.56374,53.442196,0.31065363,1.2414364,0.6035753,10.508323,25.8274,469.27106,1.0
6.458127,29.849459,6.7566767,40.071617,195.49135,80.6198,-1.6179031,-0.95928305,1.0
95.61032,36.513855,1.6175977,9.804898,3.0821512,39.20127,8.165825,32.432747,1.0
15.72353,38.10622,4.357967,15.246482,158.46318,85.857666,-0.69321644,-1.1082963,1.0
63.21012,35.422615,2.8504457,11.626712,44.386597,77.70353,1.3673,0.1623683,1.0
15.7816305,34.5121,5.150555,23.313139,140.0081,76.02573,-0.27356818,-0.5672519,1.0
44.024246,28.69262,5.0139313,30.678007,75.40104,84.28745,0.9075105,0.0869929,1.0
62.37857,33.11033,3.689203,20.750704,7.5124135,30.070284,5.2089567,25.231205,1.0
34.325123,36.08225,4.2784233,18.035156,73.473656,64.82276,0.9234962,0.9776862,1.0
113.7494,39.192966,0.50308853,10.816796,0.5290632,12.977061,28.744806,584.2235,1.0
68.126274,46.46971,1.8355408,4.488213,18.701487,49.553513,2.725029,5.6236386,1.0
90.57165,44.18007,1.1762111,3.65817,8.362932,52.24711,4.4914265,10.259544,1.0
78.31672,49.908638,1.1413597,1.2431098,36.47126,71.563034,1.4225866,0.05493079,1.0
129.91815,51.529186,0.020712828,0.39872375,2.4520261,49.251213,8.599085,16.20563,1.0
58.31518,30.992058,3.7383277,22.284618,19.122711,57.74633,3.02038,6.053149,1.0
7.167368,34.386295,5.7702994,28.177315,175.53621,72.43377,-0.9413076,-0.70548767,1.0
35.39289,31.095348,4.8490086,27.2841,43.242477,59.341877,1.685618,3.2217498,1.0
98.15854,33.63896,1.7413174,12.661548,2.457145,36.780136,9.310104,40.556393,1.0
78.42684,39.27637,1.9267002,7.6319017,20.067837,65.42616,2.6262276,3.1461155,1.0
61.571003,40.85114,2.2162695,6.5152626,53.315884,72.74289,1.1840699,0.03135589,1.0
139.22415,83.771805,-0.09470945,1.8545192,0.48662844,7.658744,30.883701,1017.3434,1.0
56.332024,31.406515,3.7423,20.13275,38.544796,72.742165,1.7082343,1.134164,1.0
14.9547205,32.95647,5.5530066,28.690453,92.1,52.53903,0.7323419,2.382399,1.0
132.39815,47.240032,0.04579359,5.8747563,0.5027532,11.621213,29.830135,747.38354,1.0
27.516127,30.453,5.4779015,31.794876,59.862053,61.626213,1.3548518,3.0000715,1.0
35.36734,57.906395,1.4700178,1.0014471,96.22911,56.38441,0.3323369,-0.26778084,1.0
137.09319,60.122147,-0.08617684,1.6269857,0.49338204,8.817833,30.208275,892.6195,1.0
77.77035,30.430235,3.4625916,24.832705,3.0609767,31.471113,8.231225,42.911808,1.0
20.48154,33.60234,5.085938,23.526243,131.29715,77.95688,-0.09535036,-0.52934843,1.0
31.870653,32.75138,4.631164,21.519712,94.431816,76.19479,0.54147404,-0.06335401,1.0
138.15039,72.037994,-0.073922865,3.4712849,0.48687193,7.768287,30.820684,1005.2484,1.0
36.335308,30.15137,5.2134776,31.459585,55.467377,67.18553,1.4504712,2.3576133,1.0
9.035021,32.194878,5.9216566,30.863466,182.4911,82.96521,-1.2147198,-1.0188193,1.0
31.180552,54.77352,1.7122779,1.64085,145.53618,92.2831,-0.7028784,-1.5028003,1.0
13.913059,32.218628,5.7686095,31.307775,108.386116,57.416447,0.43677497,1.671617,1.0
80.492165,33.34296,2.283593,13.734777,7.030813,50.15033,5.322719,14.551938,1.0
19.84173,33.140617,4.890253,20.529572,152.98306,100.82171,-0.5095409,-1.1699853,1.0
39.69463,29.10108,5.3918533,35.03122,19.58211,46.83869,3.2155368,9.750157,1.0
7.053867,35.6899,5.752586,27.575714,182.62576,75.032425,-1.3161057,-0.9332818,1.0
11.744521,33.26023,5.6374135,29.476326,128.90103,60.526573,0.06314545,0.5879055,1.0
13.135794,42.35026,4.1182456,12.904318,146.50774,66.19659,-0.34852257,-0.49565706,1.0
41.596436,48.30631,2.1826396,3.8642886,77.918785,65.837746,0.7172852,0.0012835007,1.0
115.27547,41.068783,0.46477553,9.585698,0.5216068,11.6642275,28.993885,679.00024,1.0
22.418875,36.85863,4.41868,18.31417,102.029816,61.418056,0.5053562,0.5675077,1.0
121.05019,41.69141,0.28296164,8.140179,0.5714,18.323706,27.622246,174.87585,1.0
83.70234,37.30325,1.9509963,10.16129,4.6382875,39.251625,6.4339237,25.2096,1.0
116.15564,41.544224,0.35698894,5.2947087,0.8184037,22.554945,22.104893,104.156525,1.0
109.61682,47.654644,0.43984735,1.3475049,2.1613379,29.824383,9.490599,44.56205,1.0
117.45681,39.204906,0.5219842,15.682513,0.49071255,8.828907,30.510086,908.18286,1.0
18.396482,30.762182,5.7601233,32.73017,98.63908,63.95919,0.6369076,1.5045353,1.0
29.983128,38.633904,3.7027655,12.429713,107.85801,70.639565,0.33668417,-0.13133211,1.0
45.128075,71.44647,0.74098915,0.13944402,120.274574,52.25777,-0.08776388,-0.16769147,1.0
83.43969,36.69697,2.035472,10.04286,8.408054,52.521496,4.662036,11.43074,1.0
61.878822,36.242382,2.822487,10.76014,57.650253,79.220894,1.0768524,-0.13569023,1.0
93.907425,56.472694,0.6010137,0.3473522,10.519579,52.469955,3.4523807,5.357868,1.0
89.104355,34.162632,2.1069407,13.325097,2.6682477,31.776888,8.918099,43.47866,1.0
104.26078,37.45672,1.3024145,9.460947,1.3923043,22.181501,13.400174,91.99538,1.0
47.305016,30.578688,4.6974874,28.936289,16.610764,43.872826,3.46723,11.207467,1.0
49.82918,57.91957,1.0550096,0.53167945,83.4653,49.734394,0.5744462,0.09943443,1.0
100.14709,37.718052,1.7688355,11.911625,0.7991904,12.705888,22.611832,233.67883,1.0
96.979416,36.920372,1.5526195,9.314964,3.0085623,37.91684,8.34464,33.602177,1.0
16.786938,35.969032,4.4695683,18.458939,142.57509,66.416016,-0.11948705,-0.261549,1.0
77.76135,38.1359,2.158819,9.714384,9.911041,48.933933,4.1958957,11.062599,1.0
113.5495,45.462524,0.6415063,6.9370093,0.50698364,8.346649,29.601093,861.8842,1.0
17.429653,35.664444,4.3204384,17.214626,194.58452,82.85025,-1.6780372,-1.0847943,1.0
79.372055,38.81296,2.1197717,9.457905,7.519984,40.131344,5.032358,16.828068,1.0
45.28795,30.795074,4.530127,26.26733,31.266563,63.177284,2.101722,3.3148801,1.0
95.1791,52.36489,0.54234546,0.4652361,10.674811,50.471508,3.69391,6.513405,1.0
119.83537,40.432446,0.42357823,5.4057093,1.1861771,33.130814,16.528282,67.60452,1.0
45.715504,33.16112,4.7056937,25.710974,11.276343,25.842007,4.248843,23.630005,1.0
67.18297,51.55592,1.4761161,1.9125112,26.55731,49.775284,2.040574,2.8506856,1.0
9.268708,36.339203,4.9699035,20.346905,191.00957,75.53089,-1.450804,-0.8852488,1.0
14.446775,34.858368,4.6992054,19.78101,177.80399,82.600525,-1.0462648,-0.9676139,1.0
22.577171,32.23425,4.948381,23.302584,134.623,83.31682,-0.12079296,-0.7504469,1.0
44.151478,56.638065,1.0269634,0.5976984,134.68542,79.55166,-0.4222282,-1.2042457,1.0
54.856228,50.32191,1.691379,2.1135378,65.6151,69.5359,0.8437152,-0.20518395,1.0
17.532068,32.688694,5.594232,29.249264,74.074425,50.44908,1.0152277,3.3749306,1.0
49.14417,28.855368,5.0821147,34.3144,12.029412,43.219307,4.317244,15.393149,1.0
17.16655,39.051804,4.280607,14.50782,144.0735,72.905396,-0.32137382,-0.58169055,1.0
88.42938,35.18965,1.8737098,10.310399,9.044706,59.821007,4.50316,9.0538225,1.0
90.40692,30.22824,3.0291739,25.05027,1.7953305,26.235577,11.368227,86.359726,1.0
46.877285,50.647408,1.6019769,1.9881544,106.77514,79.12517,0.09760136,-0.9617088,1.0
78.960754,35.763245,2.3413832,12.790381,5.6578584,38.527832,5.876765,22.277514,1.0
105.11176,37.703197,1.225807,8.921039,1.6449258,26.287258,11.810456,77.50237,1.0
58.317097,36.840572,2.8224328,11.089487,50.856377,70.51485,1.3804728,0.50054497,1.0
14.965157,33.64617,5.5234227,26.933142,134.98547,75.268875,-0.22542782,-0.46365607,1.0
10.317894,32.0714,5.9886622,33.306583,127.8466,57.489048,0.08973384,1.0804194,1.0
103.743904,43.787415,0.7409902,2.7733803,5.147482,49.88286,5.883293,13.951459,1.0
42.64758,31.724157,4.3032584,21.865759,61.956135,73.34314,1.114428,0.6848394,1.0
116.86788,41.71489,0.31905514,6.0523963,0.69039065,21.953585,24.862286,131.85036,1.0
96.266975,49.697628,0.7498789,1.1401414,9.14817,55.41955,3.9774997,7.02763,1.0
79.32226,51.1259,1.2184927,1.9110832,11.062915,36.47095,3.6835902,10.863778,1.0
9.097971,30.01776,6.899858,41.837303,130.10663,55.28384,0.036042538,2.1948085,1.0
89.17339,54.91617,0.6649154,0.33943683,25.670887,66.99525,1.8774916,0.5500462,1.0
130.25156,50.115692,0.12918009,2.7394333,0.5304916,11.667131,28.579252,670.1755,1.0
10.46299,43.094685,4.26866,12.93068,159.50815,72.82894,-0.70211965,-0.8936119,1.0
6.5475073,36.479767,5.8546767,27.87151,195.26299,79.50946,-1.7069583,-1.1497979,1.0
12.70936,30.254314,6.056459,35.190575,148.91165,79.007805,-0.31540865,-0.53281754,1.0
6.5180335,34.158432,5.940486,29.769651,195.11751,84.51729,-1.7204014,-1.2246081,1.0
36.02149,35.589867,4.365723,19.39565,57.197422,59.184593,1.2587292,2.159375,1.0
16.794003,30.793211,5.987125,34.005753,95.92938,54.065372,0.72070414,2.7798388,1.0
67.391266,40.19946,2.579633,10.415118,11.730692,38.94766,3.7331977,12.09709,1.0
94.89364,41.734528,1.2831869,4.3856387,10.702663,60.019993,3.7985253,6.5898485,1.0
131.7811,43.7199,0.161379,9.885233,0.49555898,10.942491,30.225237,798.75916,1.0
132.03522,55.698513,-0.05302413,0.28246665,1.1584461,30.814518,11.845599,56.654346,1.0
104.99399,42.7942,1.323211,9.383731,0.52176034,8.2372055,29.274723,832.5146,1.0
81.767296,46.615574,1.3248552,3.2129846,13.464549,50.95338,3.3001845,6.8738093,1.0
25.074995,45.55004,2.947843,7.2568493,133.86751,76.355736,-0.30065432,-0.9109539,1.0
35.866455,34.460747,4.563613,21.310143,38.768105,50.54998,1.7313826,3.9990358,1.0
70.51469,38.08491,2.5123188,11.410996,9.32407,37.763607,4.4179397,15.276835,1.0
27.338856,36.87136,3.668383,12.947502,133.6436,71.85309,-0.033654924,-0.32286787,1.0
11.875861,30.603855,5.972314,32.690773,154.94469,83.53044,-0.47419277,-0.80020446,1.0
93.57978,35.34734,1.8481518,11.833878,2.3638973,28.761568,9.538562,53.55463,1.0
119.20946,44.908943,0.2840208,5.31709,0.5466627,14.287179,28.105341,497.5437,1.0
90.285225,31.292517,2.7042599,20.115387,1.9870644,26.39573,10.722132,74.329155,1.0
64.67965,31.271358,3.0060687,18.808409,17.391567,60.54294,3.167124,5.2360225,1.0
29.877846,28.721355,5.807863,36.9827,40.185413,56.285816,2.0763047,5.679291,1.0
104.595634,33.143253,1.6055686,15.076635,0.9794459,22.36417,19.361326,104.53357,1.0
26.040714,32.342983,5.3132935,28.065218,72.387985,58.404106,1.052927,2.4239614,1.0
39.029366,34.929337,3.9775631,18.472069,46.551296,57.915367,1.534809,2.2923758,1.0
57.41754,50.677467,1.6255596,1.9273338,62.9212,68.70698,0.9075456,-0.12274003,1.0
130.92807,47.442326,0.02556401,5.1338377,0.5034546,10.67924,29.79039,768.24725,1.0
102.70281,37.407497,1.3336241,9.499447,1.3705993,21.034607,13.810546,95.48598,1.0
6.658004,33.59423,5.957486,31.674805,164.67886,63.29608,-0.58309233,-0.27485496,1.0
127.99736,49.761856,0.11914359,5.3752284,0.4888454,8.057509,30.617722,960.3748,1.0
58.773792,42.357372,2.4171154,7.7166142,40.42346,61.364017,1.6005219,1.2524606,1.0
39.61161,68.556984,1.2662741,0.5645458,100.864975,71.48265,0.0023716544,-0.9254598,1.0
38.93124,38.273705,3.6085446,13.299945,63.979237,60.61649,1.1069319,1.2936729,1.0
56.87353,32.80986,3.679317,20.219213,14.6495905,44.354897,3.5517502,10.498035,1.0
80.55327,50.285744,1.1582812,1.4736847,23.376415,62.907024,2.1503396,1.7460073,1.0
46.138252,29.261786,5.1686616,33.740597,16.409723,46.56744,3.547291,10.85193,1.0
23.363684,30.454111,5.797666,33.65491,77.40081,60.91055,1.0053006,2.5469782,1.0
24.222107,28.420807,6.098123,39.459248,71.14058,61.028076,1.3373028,3.9881065,1.0
37.16293,34.207813,2.3186097,7.260406,188.37825,50.4928,-0.6124935,7.080229,1.0
112.74895,46.6402,0.4309938,1.7395682,1.7540071,27.729645,11.213581,59.871983,1.0
12.31731,32.517467,5.4246793,26.11496,167.87645,83.83559,-0.6948803,-0.9915368,1.0
36.548405,54.60653,1.3138572,1.197897,129.17172,51.300117,-0.054798406,0.23868977,1.0
41.071613,41.309856,2.9570608,9.434709,66.71868,63.716633,1.0178982,0.71307147,1.0
18.79916,40.096714,4.0067635,12.931918,138.34702,74.290596,-0.2807139,-0.68642354,1.0
29.471926,30.724253,5.290415,30.27609,45.65702,55.371384,1.6973699,3.9825697,1.0
39.393993,34.293087,4.1765337,18.569407,65.82956,71.32231,1.0148383,0.7058449,1.0
35.707085,30.55093,5.1263638,29.994297,44.025112,57.4829,1.7469981,3.6776338,1.0
14.896031,32.954918,5.384885,27.266226,123.681694,65.52071,0.142794,0.3440374,1.0
9.349314,32.803593,5.8292246,31.301584,146.3521,62.77417,-0.23955397,0.13132426,1.0
102.32428,46.944122,0.88177556,2.6950154,2.510608,26.717558,8.7462845,44.3958,1.0
13.179399,31.002329,5.8046093,30.953201,155.10411,81.65199,-0.45697126,-0.798152,1.0
71.383835,33.46089,2.752274,14.95785,11.940812,54.150448,3.8995056,9.172105,1.0
66.41177,48.647095,1.561975,2.3616822,39.566196,62.690243,1.4904184,0.623608,1.0
69.995636,33.768593,2.8030732,14.522197,16.550692,59.659317,3.16615,5.975917,1.0
97.22816,39.302975,1.3615305,7.4314938,2.6415977,30.956448,8.970664,41.842106,1.0
21.480076,34.95936,4.6581826,20.271845,119.03818,70.57166,0.14460266,-0.21001424,1.0
8.831048,29.97249,6.445875,37.72063,182.7104,88.47465,-1.1225655,-1.0269358,1.0
107.21907,37.857265,1.118622,8.141508,1.8206377,29.980038,11.245811,60.349487,1.0
7.8252735,41.729683,4.78403,17.03503,188.25465,74.49724,-1.4665259,-1.0658873,1.0
58.082397,71.009544,0.5530182,-0.07906322,113.100006,71.41256,-0.073322944,-1.0362043,1.0
117.675575,43.566574,0.3650045,4.1983624,0.8841058,24.668657,21.17559,99.44069,1.0
11.680826,30.405115,6.000096,33.222237,157.4042,84.505684,-0.54151493,-0.85366356,1.0
7.5836782,30.209251,6.4153376,37.97521,179.03734,78.96842,-0.9958804,-0.7927704,1.0
131.15839,50.7175,0.015975775,1.8951766,0.5892779,15.441865,26.889963,365.12018,1.0
16.796766,31.019194,5.6320863,30.463713,135.94493,75.801025,-0.11960541,-0.42323864,1.0
6.2049675,43.010017,5.005931,17.852543,197.03023,76.40791,-1.7824035,-1.2559589,1.0
131.68169,43.109737,0.20502678,9.708562,0.5026461,12.206794,29.924046,726.85144,1.0
102.5311,47.336292,0.5788698,1.1338962,8.521165,58.44686,4.3083873,6.146424,1.0
82.229195,40.335224,1.5116605,4.2659593,30.598932,75.36818,1.82207,0.27337265,1.0
69.95507,38.09548,2.4165833,11.740273,4.669842,21.55663,6.5742097,35.761417,1.0
9.643907,37.92118,4.729251,17.949217,191.99963,82.685875,-1.5946918,-1.1111308,1.0
89.029495,52.157387,0.53943574,0.2158433,44.264507,80.640366,1.0480028,-0.8466866,1.0
97.91119,36.570957,1.4857559,9.337426,2.915422,38.802082,8.476759,33.651184,1.0
38.014294,41.22824,3.1818337,10.413432,70.12418,59.550186,1.0343177,1.1726134,1.0
69.59116,33.55761,3.2124753,17.328123,12.837764,50.00455,3.7552238,10.201911,1.0
125.64007,43.599922,0.36141807,8.090529,0.5185852,11.886053,29.10974,667.2379,1.0
50.104748,49.953083,1.5535713,1.9279692,93.828316,79.113556,0.26291463,-0.8987552,1.0
54.680027,36.38022,2.6566849,9.734266,73.774124,79.693535,0.8091655,-0.4740679,1.0
116.97533,42.469433,0.53421885,8.556101,0.5300763,11.083757,28.627178,678.962,1.0
30.899036,30.35459,5.1466823,30.360472,54.270706,63.03389,1.5279229,2.6809015,1.0
125.10804,48.115322,0.36860502,9.117062,0.4871259,7.7439775,30.787718,996.82324,1.0
80.14665,31.931408,2.7463603,18.16217,4.0076065,37.513054,6.977445,29.343418,1.0
6.529382,35.39282,5.6042047,26.224758,197.63016,79.639114,-1.7745706,-1.1189828,1.0
126.76654,48.032135,0.18676467,6.664622,0.48907757,8.094689,30.603231,956.6956,1.0
6.3886805,45.112614,4.4920115,12.792677,198.59814,80.96813,-1.83459,-1.3715792,1.0
36.563812,47.979176,1.5648047,1.965642,146.50323,100.99444,-0.6133698,-1.5925391,1.0
130.57877,46.82092,-0.01760961,10.004061,0.48796824,8.804175,30.702166,861.6372,1.0
35.640343,33.037163,4.8262076,25.02867,50.286545,58.54009,1.4750361,2.6960483,1.0
47.9036,30.713802,4.5619073,27.537243,21.876045,51.129326,2.8758998,7.0880337,1.0
64.12833,33.897476,3.447521,18.88257,9.141197,37.472813,4.5694394,17.004354,1.0
114.05115,37.225033,0.54100865,6.2501287,1.8999938,40.203163,11.019868,39.35386,1.0
76.582756,34.492157,2.466274,13.681239,6.6326466,42.435314,5.4814777,18.328194,1.0
116.56684,45.130756,0.36272267,3.6456048,0.8312813,20.407156,21.768,118.43201,1.0
20.01274,29.971052,5.879195,35.42133,102.11824,69.81649,0.568515,0.8636873,1.0
34.795185,29.924118,5.541471,33.473907,36.174576,52.772263,2.1277103,5.6747074,1.0
22.373074,31.244518,5.776698,32.140064,99.78112,67.262794,0.53620946,0.94273925,1.0
10.275755,32.751675,5.782147,31.013443,123.08216,54.439194,0.18946534,1.3683813,1.0
82.49949,33.268658,2.556099,15.635073,3.7495937,36.260246,7.203119,31.506063,1.0
93.24593,42.656757,1.312047,4.1853685,12.044619,61.58796,3.534257,5.542443,1.0
93.214615,43.300125,1.2778838,4.3884983,6.2645235,47.923286,5.286933,14.331537,1.0
32.66304,58.91168,0.97397083,0.31913164,158.74089,89.49278,-1.1520745,-1.6121174,1.0
77.684326,30.784954,3.2014065,21.674995,5.46052,45.09389,5.9771605,21.858349,1.0
94.33216,46.7003,1.0782279,2.7820132,5.3929515,36.939224,5.768853,19.668545,1.0
122.79274,46.059433,0.27450112,2.0643122,1.5796562,34.90922,11.843578,51.017994,1.0
115.81345,41.660927,0.39949682,9.999869,0.5011145,10.350744,29.90844,788.42847,1.0
52.440002,38.221592,2.758052,10.218022,45.840244,63.19149,1.5278403,1.1325123,1.0
6.03859,29.09244,7.935785,61.99017,136.91415,65.42411,-0.33176973,0.71459544,1.0
93.76715,32.81349,2.0242908,14.568764,2.162936,30.939629,10.07836,54.662685,1.0
49.393425,35.56717,3.1786048,12.742645,62.373188,73.032,1.0673646,0.2253959,1.0
21.892632,53.098408,2.4472697,3.8873627,122.57658,68.24352,-0.20120105,-0.7117921,1.0
84.088715,29.601162,3.3784134,27.194502,2.013714,27.347229,10.741102,78.44907,1.0
8.03146,37.55466,5.1936464,21.163187,189.21341,80.70284,-1.5387841,-1.1011859,1.0
9.53682,38.687572,5.0355573,19.041983,174.43497,85.90772,-1.2810931,-1.1460315,1.0
35.919426,49.798615,1.8403212,2.6393273,128.01315,80.03327,-0.27001068,-1.0834825,1.0
17.403124,43.01507,3.2765093,9.422961,158.69704,68.63351,-0.5746857,-0.60666764,1.0
81.56113,42.340107,1.3593317,4.0661426,18.649586,62.94729,2.786108,2.8178911,1.0
116.228935,38.030724,0.5263247,20.438093,0.488024,8.2273655,30.73764,965.9873,1.0
6.4223943,35.573315,6.039849,30.240381,196.65308,81.09148,-1.7744503,-1.17689,1.0
40.62973,30.218782,4.8469973,29.551159,26.509686,51.784836,2.594529,5.9717655,1.0
20.788582,28.565449,6.4192057,41.386448,49.67348,44.640095,1.8796141,8.292197,1.0
26.370491,40.98682,3.2527735,9.06965,145.76157,93.95982,-0.47486305,-1.1920217,1.0
78.4956,36.859444,2.1072593,11.044648,4.063437,27.232323,7.0940084,34.501865,1.0
41.938522,31.39755,4.797989,26.826662,33.29163,57.106495,2.0324192,4.1067634,1.0
77.39741,35.474857,2.4454963,12.392767,10.306836,52.560196,4.145896,10.3512535,1.0
17.917402,40.24435,3.941592,12.367914,155.30928,85.89435,-0.6241531,-1.1269491,1.0
37.365074,33.652245,3.7836142,14.6685505,117.612175,95.41338,0.046725824,-1.0021483,1.0
34.48033,58.06152,1.0873154,0.50871736,157.09567,89.176575,-1.1851878,-1.5700047,1.0
116.80018,46.103394,0.24602535,2.4841619,1.0538391,26.242142,18.091839,85.47922,1.0
125.54249,42.773766,0.27514786,4.968465,0.82269925,27.801353,22.262354,94.23648,1.0
11.706335,28.597355,6.407416,38.44352,179.59357,80.81317,-0.6967848,-0.54881966,1.0
34.772034,31.090797,4.7768135,26.269451,63.086758,67.45444,1.1785401,1.5474812,1.0
62.244038,28.330246,4.7564917,33.954395,7.6481795,46.99833,5.3970723,19.364775,1.0
111.22705,40.320065,0.6852776,10.110284,0.51992023,10.390623,29.06707,737.09546,1.0
113.12227,43.57158,0.45959154,3.9330056,0.99339604,20.99352,19.01824,101.21849,1.0
18.148544,47.966305,3.114035,7.431649,137.25673,66.3016,-0.33631846,-0.584975,1.0
27.137922,36.117294,4.334015,16.866423,110.72417,73.79209,0.2726978,-0.23207636,1.0
7.457845,38.509182,5.1709223,20.46133,192.92682,84.43398,-1.6864647,-1.2398579,1.0
86.8636,43.631214,1.1765468,2.7200394,23.911144,72.76721,2.1250606,0.6800214,1.0
53.83573,36.477306,3.630905,17.000986,15.833892,37.74803,3.253902,10.475335,1.0
53.99677,40.512264,2.4835105,7.6571364,74.499374,77.14415,0.7570018,-0.38233295,1.0
60.79212,28.262142,4.7411423,33.947323,7.7848287,46.992954,5.3655853,18.997572,1.0
16.27282,30.693707,5.9896555,35.16878,119.86552,68.0223,0.1790048,0.47193798,1.0
7.3819175,44.18466,4.538973,13.778399,192.4637,81.058044,-1.7052708,-1.2789904,1.0
23.072065,34.31819,4.3166866,18.130869,132.43484,74.25102,-0.030494025,-0.47997022,1.0
85.4417,34.355328,2.1771202,12.517552,7.100339,52.372868,5.260874,14.007739,1.0
9.420209,29.7238,6.1501045,37.01183,170.71393,75.65232,-0.57852167,-0.5527373,1.0
121.34131,41.447388,0.35004258,4.9005785,1.1096537,32.061573,17.141912,66.91224,1.0
8.525429,34.201878,5.7457833,27.029572,194.72546,94.71721,-1.7078159,-1.3343716,1.0
105.73394,35.25849,1.393487,11.048283,1.6552738,28.670876,11.762082,73.54039,1.0
82.78737,44.85683,1.5798811,4.5057306,10.898176,47.63963,3.7826602,9.859238,1.0
68.48319,46.40948,1.7903988,4.468185,17.148819,44.805805,2.8761296,7.2262135,1.0
43.440052,30.555597,4.7698874,28.46133,27.667665,55.850876,2.4444137,5.130358,1.0
45.839462,32.454678,4.161932,22.12597,25.77162,52.275436,2.4549887,5.108237,1.0
73.34678,28.675055,3.8552876,30.022673,5.5468903,47.81136,6.1873384,22.048967,1.0
92.94265,34.00528,2.2883034,14.794573,2.4383419,29.86331,9.279656,51.434986,1.0
95.747986,49.525238,0.59539324,0.8462456,10.1647415,53.209694,3.8338027,6.047855,1.0
36.970364,63.32715,1.4297698,0.8490364,96.75975,59.860165,0.2284557,-0.46752048,1.0
32.305023,36.137814,4.112193,17.404009,70.27878,61.20776,1.0208647,1.3193781,1.0
82.56398,37.734116,1.7042811,7.750161,16.31078,63.764973,3.07875,4.260002,1.0
