Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
M,0.56,0.45,0.155,0.8626857,0.37584925,0.19231051,0.245074063539505,11.0
F,0.6317374,0.5,0.18,1.2411377,0.5156956,0.269408,0.39684760570526123,13.0
F,0.48613125,0.36586434,0.12363728,0.5468704,0.23802605,0.13041027,0.17433561384677887,10.0
M,0.50732327,0.405,0.145,0.80215096,0.40079042,0.1677757,0.23882155120372772,9.0
I,0.4381087,0.33107027,0.10581721,0.42017573,0.18625256,0.0639385,0.10043434798717499,8.0
M,0.61,0.48714143,0.175,1.1572219,0.5144038,0.2668636,0.3509988784790039,12.0
F,0.5,0.37,0.125,0.6523772,0.24534565,0.12370565,0.180683895945549,10.0
I,0.41824263,0.3285336,0.09,0.28373843,0.12348871,0.045966394,0.08095274865627289,8.0
F,0.58,0.436084,0.14,0.9230107,0.42568827,0.196185,0.26412054896354675,8.0
F,0.67743814,0.53,0.18044545,1.546039,0.6992934,0.36101002,0.42210590839385986,11.0
F,0.6406897,0.505,0.175,1.345993,0.5897305,0.29185843,0.37267565727233887,11.0
I,0.35589468,0.265,0.07829204,0.19754958,0.08050847,0.034740314,0.057616252452135086,6.0
F,0.45,0.3423449,0.12705977,0.5179433,0.22765923,0.11473679,0.1529194414615631,9.0
I,0.21125835,0.14319643,0.044842947,0.049053676,0.021584183,0.008037082,0.012454514391720295,4.0
F,0.53888863,0.41,0.13,0.74772286,0.37985337,0.15612346,0.19732938706874847,8.0
M,0.635,0.4928966,0.165,1.359184,0.60501826,0.29592445,0.35992416739463806,9.0
F,0.5999832,0.45988104,0.16,0.9520878,0.4447295,0.21281677,0.2548116445541382,8.0
F,0.4570421,0.34986275,0.1283629,0.49708462,0.25215167,0.112110585,0.13501691818237305,10.0
M,0.61538506,0.46993724,0.16,1.1244692,0.51794213,0.24896781,0.33500000834465027,10.0
F,0.6742614,0.525,0.18,1.6216705,0.7129033,0.34191746,0.4120297431945801,11.0
M,0.63,0.49,0.165,1.3494605,0.62156177,0.2848826,0.34685710072517395,10.0
F,0.6513271,0.5,0.175,1.4415606,0.60791916,0.30659968,0.40521949529647827,10.0
M,0.49818665,0.385,0.125,0.5677498,0.28362614,0.1317938,0.15665075182914734,8.0
M,0.7395881,0.5766083,0.20555933,2.1658542,1.0075017,0.4582509,0.5854508876800537,10.0
M,0.57,0.45,0.145,0.785483,0.40104514,0.17391989,0.20437875390052795,9.0
I,0.3799767,0.27691832,0.10126879,0.27936843,0.15204366,0.04795768,0.08361324667930603,7.0
F,0.6,0.475,0.155,1.1702722,0.52150136,0.24085067,0.3120816648006439,9.0
M,0.53,0.41691884,0.135,0.718417,0.35640022,0.14287162,0.17091551423072815,9.0
M,0.6157456,0.48,0.17,1.1144199,0.53366363,0.24310073,0.3093997538089752,11.0
M,0.58992374,0.475,0.16,1.0356041,0.42609847,0.22471143,0.29581475257873535,13.0
M,0.64781433,0.5088559,0.17,1.3697128,0.65430206,0.2992205,0.36344945430755615,10.0
M,0.505,0.395,0.14418507,0.65705365,0.22681978,0.131161,0.2532367408275604,13.0
I,0.35883236,0.26318973,0.075,0.1727922,0.0758625,0.0398486,0.06022346764802933,7.0
M,0.6293351,0.495,0.175,1.3046203,0.54240537,0.27410296,0.3550506830215454,11.0
I,0.527225,0.4,0.135,0.76483744,0.30094343,0.14913265,0.18656495213508606,9.0
I,0.47968152,0.365,0.12117889,0.45243502,0.22481638,0.10316043,0.13224782049655914,9.0
I,0.30817243,0.23328273,0.09,0.14557225,0.06734207,0.036860645,0.0504864938557148,7.0
F,0.5747873,0.45,0.15,0.9240638,0.4427279,0.19532885,0.23480373620986938,9.0
F,0.6473758,0.5,0.16,1.2516048,0.5935593,0.2984804,0.3457868695259094,10.0
M,0.39281592,0.31316864,0.13,0.43550676,0.20122345,0.08603548,0.1321699470281601,9.0
F,0.64,0.5,0.17444004,1.291821,0.57078105,0.28590333,0.3562626838684082,11.0
I,0.49495372,0.36755347,0.12,0.57292163,0.24089354,0.10603073,0.14889661967754364,8.0
M,0.5196029,0.38623554,0.14,0.7026013,0.32164428,0.14523554,0.20962311327457428,9.0
F,0.6956981,0.54836744,0.18607649,1.6135268,0.71308047,0.37459007,0.45291802287101746,11.0
I,0.41988954,0.30925646,0.095,0.30576226,0.15925093,0.057991993,0.08899769932031631,7.0
M,0.575,0.45166287,0.155,0.96992505,0.32461265,0.19159853,0.3227316439151764,15.0
M,0.50434566,0.395,0.1311614,0.5987677,0.21891186,0.11537314,0.20810890197753906,15.0
I,0.49523917,0.37,0.12,0.5205964,0.25816694,0.114215136,0.1435282826423645,9.0
M,0.585,0.41680828,0.17,1.0724677,0.3528727,0.14542878,0.34206026792526245,15.0
M,0.64,0.5,0.17,1.390941,0.6427643,0.2981692,0.38334015011787415,10.0
M,0.635,0.5097137,0.165,1.3337638,0.6278299,0.29294387,0.35529670119285583,10.0
F,0.4826661,0.375,0.13853055,0.5644927,0.20179477,0.12523636,0.2093707025051117,13.0
M,0.5461831,0.425,0.135,0.77610195,0.3355692,0.16854705,0.21047458052635193,11.0
M,0.3499193,0.26119274,0.08,0.19082537,0.09631679,0.038324192,0.06633453816175461,7.0
M,0.575,0.45,0.16,0.99175113,0.47650617,0.22317672,0.28277716040611267,10.0
M,0.575,0.47,0.16,1.1730142,0.5256621,0.26193333,0.30962976813316345,9.0
I,0.29807302,0.2097918,0.065,0.11320199,0.04516784,0.018970234,0.03896830976009369,6.0
M,0.33871746,0.265,0.08,0.19139284,0.06757531,0.039347064,0.05760631337761879,4.0
M,0.5592202,0.425,0.15574402,0.93109393,0.42390633,0.20254938,0.2709283232688904,10.0
F,0.59,0.46,0.15895022,1.0783464,0.48383194,0.22277786,0.2986222207546234,10.0
M,0.65887415,0.5243017,0.18,1.5041631,0.57351655,0.29530087,0.46965491771698,15.0
I,0.52704746,0.4,0.12,0.5026292,0.2879999,0.0957825,0.14858229458332062,9.0
I,0.22224167,0.14914456,0.05628262,0.0533147,0.02254205,0.011599916,0.019730351865291595,5.0
M,0.58,0.46,0.145,1.0277109,0.46420535,0.21861616,0.2746395766735077,10.0
I,0.31185445,0.21211414,0.06082752,0.110212326,0.053055335,0.022286896,0.032400477677583694,8.0
F,0.62,0.48,0.165,1.1798273,0.5425176,0.25857165,0.33500000834465027,10.0
M,0.54163826,0.4147307,0.13743208,0.7687238,0.3255532,0.18158862,0.22898583114147186,9.0
F,0.6133829,0.4892034,0.165,1.1322743,0.46862972,0.22781402,0.34750017523765564,15.0
M,0.571021,0.455,0.15,0.9368873,0.35891527,0.19625436,0.29419708251953125,13.0
M,0.50514567,0.4,0.12647882,0.61376697,0.34053946,0.14111547,0.17024089395999908,8.0
M,0.7098301,0.56391716,0.20487033,2.0744896,0.7610169,0.38683844,0.6725461483001709,15.0
M,0.46061885,0.34636682,0.1,0.40372407,0.20335387,0.07804422,0.10347642749547958,8.0
M,0.6561062,0.52,0.175,1.4166313,0.6326771,0.31388557,0.37905699014663696,11.0
M,0.69379175,0.56046075,0.205,1.881995,0.7214063,0.4041156,0.5843842625617981,13.0
M,0.59,0.455,0.15,0.9693951,0.45658144,0.21550144,0.25996261835098267,9.0
M,0.50027645,0.4,0.125,0.62174755,0.35705298,0.14333476,0.16692833602428436,9.0
M,0.5741164,0.45,0.15623844,1.013646,0.4188111,0.21597159,0.28092798590660095,9.0
F,0.625,0.5,0.165,1.2095306,0.52727807,0.24744733,0.334856778383255,10.0
F,0.59,0.45,0.145,0.9310022,0.4055751,0.20473158,0.25999999046325684,11.0
M,0.5,0.38191774,0.125,0.5835135,0.2613196,0.13624129,0.15126252174377441,9.0
F,0.4477441,0.32508937,0.105,0.40741956,0.17068309,0.08847325,0.1134365126490593,8.0
F,0.41866028,0.33305535,0.10330053,0.30833432,0.124720864,0.063098475,0.10422689467668533,12.0
M,0.6651147,0.52,0.18948954,1.4596815,0.7043172,0.35143933,0.40284332633018494,11.0
M,0.52413034,0.42,0.14,0.789503,0.39456964,0.1727112,0.1950327605009079,9.0
F,0.5540383,0.44811562,0.15,0.87310904,0.3533446,0.18084243,0.2826847434043884,13.0
M,0.565,0.42807904,0.145,0.8475929,0.36760652,0.17380768,0.22085535526275635,9.0
F,0.57024634,0.4593714,0.16095816,0.9698389,0.40692008,0.20830777,0.3006894886493683,13.0
I,0.525,0.3984509,0.13,0.6332192,0.29413334,0.14214782,0.18317997455596924,9.0
M,0.27047524,0.19919208,0.06577323,0.11993182,0.032720342,0.02002377,0.02797936461865902,4.0
M,0.4975601,0.375,0.135,0.59227395,0.28796884,0.13242519,0.1648881882429123,9.0
F,0.61,0.460169,0.17,1.1047616,0.47680452,0.25237513,0.340339332818985,10.0
M,0.58928823,0.47,0.16,1.0518556,0.43243158,0.22210106,0.3072608709335327,13.0
F,0.6914024,0.55258757,0.19,1.685193,0.7344559,0.38252234,0.5018776655197144,12.0
M,0.645,0.51,0.185,1.4966325,0.6548917,0.32477963,0.3952171802520752,9.0
F,0.47010243,0.365,0.1341243,0.57034355,0.26456207,0.12717454,0.13026486337184906,8.0
M,0.585,0.4697318,0.16109389,1.092468,0.43146393,0.23360902,0.30077871680259705,13.0
F,0.44071436,0.325,0.12,0.4262846,0.13084342,0.07167257,0.16278381645679474,15.0
F,0.66343063,0.53,0.18,1.6194971,0.7062487,0.34690973,0.43604451417922974,9.0
F,0.45466414,0.34274572,0.14,0.47175738,0.14717394,0.104522355,0.18199393153190613,13.0
M,0.45,0.345,0.105,0.42495087,0.19833848,0.081856474,0.12078923732042313,7.0
I,0.3536313,0.265,0.085,0.21007295,0.10455135,0.05096255,0.060472168028354645,8.0
I,0.43974614,0.3162777,0.09,0.33243445,0.14023377,0.0506313,0.08533573895692825,7.0
I,0.44,0.32372308,0.1,0.31277555,0.16354758,0.06273631,0.09440566599369049,9.0
M,0.57918,0.45,0.155,1.0467111,0.4483455,0.21709402,0.27679622173309326,9.0
M,0.60711825,0.46807572,0.15,0.97991776,0.49615824,0.20911711,0.26499998569488525,8.0
I,0.3216683,0.23315226,0.08,0.16616295,0.061355084,0.02593306,0.06031535938382149,6.0
M,0.5181414,0.385,0.135,0.7230466,0.33266735,0.14561193,0.1839195042848587,8.0
I,0.38697848,0.29018885,0.08978184,0.31657833,0.11059673,0.05038898,0.06839277595281601,8.0
M,0.58,0.455,0.165,1.0648613,0.48330513,0.22547093,0.2801547050476074,9.0
M,0.58,0.46521032,0.16,1.0498594,0.3799059,0.2134936,0.3195672035217285,13.0
I,0.3657801,0.26178327,0.09,0.20369032,0.099781066,0.042021766,0.055918462574481964,8.0
I,0.3085192,0.22276017,0.08316686,0.15920295,0.06626942,0.03191941,0.050493668764829636,7.0
F,0.6650444,0.5321914,0.19,1.4334062,0.69445324,0.3444193,0.38342148065567017,11.0
M,0.61,0.4843655,0.165,1.1884413,0.51108676,0.26119834,0.33500000834465027,10.0
M,0.57520974,0.45,0.15,0.9318709,0.46014354,0.19647442,0.26013413071632385,10.0
I,0.46634975,0.36307147,0.135,0.5096366,0.23585382,0.120829426,0.14107833802700043,10.0
M,0.57,0.45228946,0.165,0.875536,0.3798069,0.19859327,0.2856179177761078,13.0
M,0.58,0.45,0.15,0.96548957,0.4171584,0.21518068,0.2788024842739105,9.0
M,0.625,0.5,0.175,1.4099098,0.67488986,0.28466216,0.3421742618083954,9.0
F,0.48625648,0.385,0.13,0.64444107,0.22098966,0.13922082,0.21758146584033966,15.0
I,0.16157737,0.09841347,0.042421438,0.033625282,0.013766936,0.0053342925,0.012545173056423664,5.0
M,0.55,0.425,0.14,0.71597236,0.3370118,0.17065538,0.19874800741672516,8.0
F,0.645,0.5,0.175,1.4756645,0.6339526,0.30174917,0.40646377205848694,10.0
M,0.66,0.5341114,0.18,1.6039968,0.64130384,0.35202098,0.4379426836967468,12.0
I,0.19944957,0.13881874,0.059287004,0.054739326,0.014088507,0.010644163,0.012636832892894745,4.0
I,0.425,0.32138,0.1,0.333451,0.13960913,0.065980524,0.1147964745759964,5.0
I,0.24542898,0.17063025,0.06623274,0.080526665,0.025481664,0.016812652,0.027862999588251114,8.0
I,0.33976686,0.24444683,0.075,0.15782426,0.068879865,0.026681934,0.048945508897304535,6.0
M,0.69366235,0.56241155,0.19403046,1.8610885,0.8209952,0.40289193,0.48851510882377625,12.0
M,0.48602128,0.3559301,0.125,0.53227615,0.2476529,0.12862834,0.18323040008544922,10.0
M,0.47030953,0.365,0.13198991,0.537411,0.25059804,0.14188863,0.1833178997039795,10.0
M,0.6435053,0.51522356,0.18,1.3313658,0.6293686,0.31982958,0.3986138105392456,11.0
F,0.625,0.5,0.17298475,1.1795677,0.568018,0.28054652,0.3507109582424164,9.0
M,0.5728368,0.4632518,0.16,1.1089226,0.49031463,0.2373453,0.29893413186073303,11.0
M,0.6275913,0.48545396,0.155,1.1670895,0.4885932,0.2568606,0.3340934216976166,11.0
M,0.505,0.37954414,0.135,0.61063987,0.29530692,0.13743484,0.17571274936199188,9.0
M,0.45520177,0.35015014,0.09628247,0.45777276,0.19326924,0.096169285,0.11063163727521896,9.0
M,0.4461292,0.35,0.11,0.52582186,0.19745906,0.0900153,0.13002897799015045,7.0
F,0.66541946,0.52,0.18097387,1.5486532,0.71775746,0.32414624,0.41034045815467834,10.0
I,0.45237398,0.345,0.11,0.43502548,0.20511074,0.08067493,0.11481191962957382,8.0
I,0.57,0.46,0.15,0.9758672,0.39944002,0.19568095,0.27595263719558716,11.0
I,0.2785779,0.212395,0.06616912,0.09564261,0.039140165,0.029542493,0.033326853066682816,8.0
F,0.3448506,0.2563207,0.085,0.23324804,0.088764794,0.04713834,0.06999470293521881,9.0
M,0.59,0.45,0.15,0.924427,0.465114,0.20697653,0.25611257553100586,10.0
M,0.580262,0.44,0.15,1.0039743,0.42888042,0.214898,0.2810540199279785,10.0
M,0.69486237,0.5485454,0.18706487,1.7685342,0.7947222,0.39986116,0.473705530166626,11.0
M,0.605,0.46572948,0.15995575,1.181988,0.45417392,0.22464536,0.33264145255088806,10.0
F,0.61,0.475,0.1561414,1.0476822,0.48408037,0.22673142,0.3012842535972595,11.0
I,0.4320829,0.31082034,0.095,0.35726324,0.15029047,0.05717492,0.0986945852637291,7.0
I,0.48613727,0.3688513,0.11381157,0.52428865,0.20722708,0.09121789,0.13361884653568268,7.0
I,0.49220762,0.38,0.11,0.5100239,0.26111156,0.113873005,0.14661607146263123,8.0
M,0.48503238,0.38,0.12,0.47751477,0.24800968,0.1394757,0.15035226941108704,8.0
M,0.545,0.435,0.14104159,0.84907764,0.30316907,0.16441719,0.2871977388858795,13.0
I,0.43626598,0.32634372,0.095,0.34340465,0.15240349,0.05797799,0.09709213674068451,7.0
M,0.40302008,0.3,0.12,0.30005187,0.16909452,0.07679722,0.11474332213401794,10.0
I,0.48547718,0.375,0.125,0.5223909,0.25813645,0.11410214,0.14534683525562286,9.0
I,0.21077049,0.13011874,0.03336534,0.033879206,0.015504916,0.0052957735,0.017094455659389496,7.0
I,0.5885926,0.455,0.15,0.9926517,0.4402091,0.21874772,0.27943187952041626,11.0
I,0.615567,0.47,0.15,0.99975103,0.45381054,0.22175857,0.3002699613571167,9.0
F,0.5570973,0.425,0.155,0.971329,0.3587416,0.18344624,0.30105090141296387,14.0
M,0.5801017,0.4412,0.155,0.935999,0.38677362,0.20028006,0.26499998569488525,9.0
I,0.5537282,0.43237877,0.13,0.8284192,0.35216188,0.15934412,0.2165239304304123,9.0
M,0.55069923,0.445,0.15,0.9382751,0.43126765,0.19450234,0.23700127005577087,9.0
F,0.57,0.45584977,0.15,0.92813975,0.3427946,0.19504668,0.3002212941646576,13.0
F,0.48620752,0.38051966,0.14,0.7133771,0.32285565,0.14445427,0.19535768032073975,10.0
M,0.65,0.5210767,0.17558788,1.3476759,0.5867501,0.31052682,0.3625558018684387,12.0
F,0.59,0.4510919,0.15,0.9921625,0.43804297,0.19745287,0.25,9.0
I,0.5,0.38,0.13,0.5439304,0.28823268,0.13099585,0.19502897560596466,8.0
F,0.48271778,0.375,0.125,0.6782925,0.2793996,0.1266659,0.16652065515518188,9.0
F,0.6,0.46149662,0.16,0.9915589,0.47319874,0.21451518,0.24428784847259521,9.0
I,0.28918672,0.21789867,0.075,0.116667084,0.05700586,0.022575883,0.043400123715400696,6.0
F,0.7297931,0.57188714,0.195,2.0493824,1.0188496,0.44066694,0.516217052936554,10.0
M,0.58,0.46,0.1646592,0.90647614,0.39709753,0.21727574,0.28123971819877625,11.0
M,0.79771686,0.62799335,0.20451473,2.6878326,1.4005107,0.7017554,0.806306004524231,10.0
M,0.48124185,0.36532688,0.13,0.55370784,0.26803458,0.12177208,0.15001268684864044,9.0
M,0.4136837,0.335,0.1,0.30278012,0.18222341,0.06462961,0.08514305204153061,8.0
M,0.60901105,0.475,0.175,1.1611019,0.5340236,0.26234615,0.32569435238838196,10.0
I,0.535,0.42571774,0.135,0.70742184,0.35009205,0.13937433,0.1655362844467163,8.0
I,0.48642975,0.375,0.125,0.5277366,0.26864204,0.11152548,0.129385307431221,8.0
M,0.5867652,0.4482174,0.145,0.92346144,0.39298347,0.19898346,0.27395930886268616,9.0
I,0.3463359,0.2387164,0.08,0.18800151,0.07039402,0.03574717,0.04904007911682129,7.0
I,0.4447752,0.3498676,0.125,0.4914172,0.24344435,0.097251534,0.13882672786712646,9.0
F,0.6127031,0.47,0.165,1.1545651,0.53188676,0.24502128,0.3087502121925354,10.0
I,0.5070891,0.38396126,0.1359031,0.5501687,0.28131384,0.13311413,0.16174481809139252,8.0
F,0.4942916,0.3744604,0.11,0.5594699,0.23701274,0.12411226,0.15401272475719452,10.0
M,0.575,0.45730603,0.135,0.9860494,0.34324348,0.19023262,0.27302053570747375,13.0
M,0.57003576,0.45367554,0.16,0.9631518,0.37548012,0.20712075,0.2654482126235962,13.0
M,0.5624616,0.425,0.16,0.98025286,0.448186,0.20201948,0.2792254686355591,10.0
I,0.40690395,0.32026994,0.12,0.40497026,0.19166726,0.09940896,0.11797034740447998,8.0
M,0.53,0.40694448,0.125,0.71327263,0.32579455,0.16543514,0.19775618612766266,9.0
M,0.37831977,0.3,0.103590734,0.35017005,0.13157208,0.0638668,0.11974520236253738,11.0
F,0.64,0.5,0.18,1.3475127,0.6022254,0.29171702,0.3614828288555145,10.0
M,0.605,0.466236,0.16,1.1392442,0.5726141,0.23787123,0.29177528619766235,9.0
F,0.48828393,0.37851247,0.15,0.63720953,0.23565727,0.1366704,0.2398180067539215,13.0
F,0.5,0.37501827,0.13,0.6195306,0.27471128,0.1424843,0.18063540756702423,9.0
F,0.61620986,0.475,0.17,1.1967885,0.5087489,0.27635995,0.33500000834465027,11.0
M,0.65036064,0.522608,0.17811815,1.411425,0.6601563,0.30511373,0.4020159840583801,11.0
M,0.62,0.48,0.16,1.1790823,0.5173475,0.2692512,0.3146034777164459,10.0
M,0.53,0.415,0.125,0.73975563,0.3003782,0.15226625,0.192908376455307,7.0
F,0.605671,0.47731745,0.15872435,1.1594938,0.45747355,0.24161637,0.3231092095375061,13.0
F,0.7222536,0.57613724,0.2088484,2.111146,0.90579975,0.45340124,0.6022398471832275,13.0
M,0.61,0.48,0.165,1.1395323,0.47336835,0.23128289,0.3308407664299011,13.0
F,0.66234815,0.5307361,0.18,1.5399942,0.63590974,0.3350644,0.45382818579673767,12.0
F,0.5,0.38533816,0.13206409,0.51554793,0.24256916,0.12696607,0.16757871210575104,11.0
M,0.5877036,0.46,0.155,0.96608,0.38728565,0.2119574,0.2491759955883026,11.0
F,0.69320667,0.5363338,0.175,1.6317241,0.7352373,0.3563942,0.41769421100616455,9.0
M,0.61,0.48,0.155,1.1886278,0.5289897,0.24317917,0.3140827417373657,9.0
M,0.575,0.445,0.155,0.982436,0.45822507,0.21343973,0.2558523714542389,10.0
M,0.46482128,0.375,0.11480548,0.5331381,0.1960735,0.10660205,0.11918241530656815,4.0
I,0.52869314,0.41,0.12,0.727402,0.29340085,0.13644128,0.18804219365119934,7.0
I,0.34123755,0.23616679,0.08,0.15995352,0.064036295,0.038656376,0.04498234763741493,8.0
M,0.565,0.455,0.16,1.0257374,0.46425807,0.22780775,0.26499998569488525,9.0
F,0.59,0.4747547,0.175,1.1104354,0.53440416,0.24521889,0.31689026951789856,10.0
F,0.63541967,0.49,0.1748563,1.2950225,0.5523399,0.28039747,0.37310343980789185,10.0
M,0.5649138,0.45,0.15,0.8875635,0.4118689,0.21197392,0.2555282413959503,9.0
M,0.55,0.415,0.13,0.7206732,0.39676502,0.14520797,0.17869259417057037,9.0
M,0.64,0.51,0.19,1.3524734,0.6041056,0.3112287,0.3808492422103882,12.0
M,0.52,0.4,0.12157113,0.6606339,0.30607226,0.14064988,0.17844584584236145,9.0
M,0.34394804,0.265,0.09,0.19669247,0.07814913,0.046483245,0.05203944817185402,4.0
F,0.6459876,0.51,0.175,1.3250059,0.6224852,0.30578634,0.36994391679763794,11.0
M,0.575,0.435,0.14,0.8711463,0.38384196,0.18259609,0.2275257557630539,8.0
M,0.6234986,0.48,0.15403368,1.1775936,0.514066,0.24217646,0.3099435567855835,11.0
M,0.6383418,0.51,0.17460977,1.3742263,0.6431824,0.30698103,0.37140294909477234,10.0
F,0.47,0.355,0.13,0.54640794,0.18926734,0.10960427,0.17640547454357147,11.0
F,0.65,0.515,0.175,1.2696999,0.54720795,0.27794433,0.3950656056404114,13.0
M,0.5221943,0.3924762,0.12264854,0.66835773,0.3168241,0.14419605,0.18872906267642975,8.0
M,0.645,0.5,0.17,1.4374547,0.66813403,0.30787686,0.3517412543296814,9.0
I,0.5419326,0.4062307,0.15,0.7482858,0.3600756,0.1588764,0.1926039606332779,10.0
M,0.575,0.45,0.15,0.8769809,0.45108265,0.20288117,0.24087394773960114,8.0
M,0.63,0.4981719,0.175,1.2596656,0.5106794,0.27255857,0.3596269190311432,12.0
M,0.645,0.50353706,0.19,1.3538722,0.6058744,0.33376977,0.36137810349464417,11.0
M,0.6822609,0.5451965,0.18,1.6267725,0.67031443,0.3541237,0.4520781338214874,13.0
M,0.16559808,0.13135768,0.049166664,0.036418766,0.0101259295,0.0076335478,0.010932786390185356,5.0
M,0.503121,0.39,0.125,0.52334714,0.23097517,0.110508986,0.18417508900165558,12.0
F,0.645,0.515,0.17934865,1.479617,0.6385062,0.32050955,0.4025278091430664,11.0
M,0.4432101,0.3468584,0.10115932,0.5300293,0.16055755,0.095793,0.09760256111621857,4.0
M,0.58,0.445,0.14775912,1.0069983,0.4161343,0.2232294,0.2889658212661743,10.0
F,0.5553884,0.45,0.165,0.9329374,0.39223215,0.19182739,0.26499998569488525,11.0
F,0.6305038,0.49,0.18,1.36946,0.6080986,0.3057776,0.39255544543266296,9.0
F,0.63109326,0.5,0.18324935,1.235268,0.5069964,0.26057044,0.42062193155288696,13.0
F,0.6787632,0.5300685,0.17,1.4640208,0.6476758,0.33986405,0.4046768248081207,11.0
F,0.6743696,0.525,0.18037897,1.5804338,0.70490086,0.3468808,0.44265443086624146,10.0
F,0.5831023,0.45935914,0.14,0.9855139,0.45867094,0.18814577,0.23622536659240723,9.0
M,0.5813273,0.46714282,0.165,0.9910363,0.39243284,0.21395285,0.30987313389778137,13.0
M,0.625,0.48298424,0.165,1.2842468,0.581431,0.29904965,0.3334163725376129,9.0
M,0.5545165,0.44,0.15,0.90506613,0.43653315,0.17982881,0.20856858789920807,9.0
M,0.62,0.497915,0.17500514,1.2345623,0.48772877,0.2719262,0.3881959021091461,13.0
M,0.65743256,0.50720453,0.175,1.4361937,0.70558363,0.30627558,0.36995378136634827,10.0
M,0.6111677,0.495,0.17,1.2954692,0.5006967,0.25357524,0.3703259229660034,13.0
M,0.64,0.5,0.175,1.3752009,0.6458238,0.2966704,0.3643028140068054,10.0
I,0.3051425,0.22025913,0.070503056,0.13516974,0.06669215,0.028115265,0.044192124158144,4.0
M,0.5228797,0.41,0.145,0.67595315,0.22197448,0.14450024,0.2397373467683792,13.0
F,0.635,0.505,0.18232583,1.3008258,0.5559538,0.29757136,0.3648661971092224,12.0
M,0.50318235,0.37480712,0.13,0.6203691,0.30149332,0.14168914,0.19564449787139893,10.0
I,0.425,0.32216328,0.1,0.33690006,0.1755831,0.07602003,0.0886349156498909,8.0
F,0.6722089,0.53,0.18,1.5634043,0.66316044,0.34289786,0.38908106088638306,9.0
M,0.6806988,0.525,0.18,1.5284207,0.71189713,0.35788184,0.41809386014938354,11.0
M,0.69183457,0.5549947,0.19410108,1.7662969,0.7780777,0.38296205,0.4793936610221863,11.0
M,0.52,0.41,0.13448001,0.6298799,0.25137436,0.12199538,0.23407988250255585,13.0
M,0.62,0.49,0.16922255,1.2023624,0.49715,0.2512571,0.33719751238822937,12.0
M,0.5496901,0.4379245,0.15,0.78587997,0.3589922,0.18932904,0.24887622892856598,10.0
M,0.555,0.44,0.13141102,0.82953787,0.35518485,0.18436028,0.20597964525222778,7.0
M,0.58549064,0.47,0.15,1.0797281,0.43104163,0.22209798,0.30510154366493225,12.0
M,0.751806,0.57875234,0.20957203,2.3056827,1.2650558,0.5301291,0.6055083274841309,10.0
M,0.545,0.4331976,0.15,0.903105,0.4156963,0.19932997,0.24668031930923462,9.0
F,0.575,0.45,0.155,1.0152653,0.45312107,0.21558033,0.25943660736083984,9.0
F,0.51736146,0.405,0.13,0.6585008,0.2607141,0.13024378,0.18921588361263275,13.0
M,0.3520214,0.27276123,0.0863321,0.2182033,0.080435954,0.040637426,0.05964023619890213,4.0
M,0.535,0.425,0.15,0.811938,0.31699848,0.17152059,0.2651768624782562,13.0
I,0.57,0.45246106,0.15,0.98386925,0.43560743,0.21953648,0.28460952639579773,9.0
M,0.57770133,0.44,0.15,0.9987889,0.45176628,0.2057306,0.2638925313949585,9.0
I,0.34702188,0.2534026,0.08,0.19028048,0.071711265,0.0320961,0.06325041502714157,6.0
I,0.45257843,0.345,0.12,0.45187753,0.22184654,0.101718426,0.11472541093826294,8.0
F,0.515,0.405,0.14,0.7766421,0.33586773,0.15344147,0.18470332026481628,10.0
F,0.7363771,0.5763738,0.21210119,2.4394832,1.177881,0.48213962,0.614639163017273,10.0
M,0.4691052,0.365,0.12,0.544473,0.1754773,0.1139661,0.18825548887252808,13.0
F,0.45910233,0.34706458,0.12,0.46152535,0.13489443,0.09369789,0.16049502789974213,13.0
M,0.62,0.49,0.17,1.2517174,0.54089946,0.27781257,0.35534268617630005,10.0
F,0.31250736,0.22923705,0.07435052,0.13326606,0.06086409,0.03021352,0.04372658208012581,8.0
I,0.53,0.40113673,0.135,0.664718,0.30035314,0.15173721,0.17815274000167847,8.0
I,0.2519801,0.17128202,0.065,0.065012194,0.033175446,0.014484495,0.017051275819540024,7.0
F,0.44713852,0.34776884,0.11,0.38323224,0.19689943,0.0836587,0.10460571199655533,7.0
M,0.565,0.45,0.15,0.97734493,0.35886717,0.19312625,0.2767486870288849,12.0
F,0.6357403,0.5,0.165,1.251367,0.5761969,0.28389773,0.3528614640235901,10.0
M,0.575,0.455,0.15,0.86615616,0.39764172,0.19797944,0.22208505868911743,13.0
F,0.6114051,0.47,0.15,1.0146898,0.49367452,0.23618929,0.27988559007644653,8.0
M,0.615,0.48,0.15,1.1295418,0.49486697,0.24693204,0.2931167185306549,9.0
M,0.55274665,0.44096634,0.15,0.8777703,0.37125954,0.18331543,0.27294835448265076,12.0
M,0.53,0.41899917,0.145,0.6950619,0.35251826,0.17567487,0.20927269756793976,9.0
M,0.3553333,0.28088233,0.08744634,0.2982251,0.09486725,0.05499161,0.07936271280050278,4.0
F,0.615,0.48,0.17170271,1.2111176,0.4650649,0.22233747,0.4159148037433624,15.0
F,0.44,0.345,0.12340776,0.47106147,0.2021898,0.10734092,0.10890046507120132,9.0
M,0.47,0.3701936,0.135,0.4846395,0.19916798,0.116635576,0.17707005143165588,12.0
