Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
I,0.525,0.4,0.115,0.6388658,0.27807876,0.13577503,0.15958936512470245,8.0
M,0.545,0.425,0.15,0.69123065,0.29036355,0.16396914,0.2282295525074005,12.0
I,0.62,0.495,0.155,1.1619339,0.5189217,0.2615925,0.31495001912117004,9.0
F,0.63946456,0.49913293,0.1749828,1.2809504,0.56497,0.26759166,0.35509228706359863,11.0
F,0.59797496,0.475,0.16,1.0989556,0.39887682,0.21691066,0.3440559506416321,15.0
I,0.300443,0.21221359,0.0708256,0.11191866,0.058982685,0.023169415,0.037699420005083084,5.0
I,0.4475444,0.3205975,0.115,0.34301394,0.17885429,0.08486505,0.14262941479682922,9.0
M,0.61,0.48,0.175,1.1949757,0.54968834,0.26076728,0.3096967935562134,9.0
I,0.09677012,0.061361182,0.037759993,0.02090266,0.0018944961,0.0019708117,0.0031390434596687555,4.0
F,0.55029136,0.42860126,0.16,0.89493006,0.3155743,0.17384489,0.300954133272171,15.0
M,0.49005896,0.38,0.115,0.4971472,0.25570956,0.10957342,0.13820458948612213,7.0
I,0.35702947,0.27216503,0.08564692,0.262082,0.10263129,0.051715866,0.08543892949819565,4.0
M,0.525,0.40174398,0.135,0.6961209,0.3265184,0.16572101,0.1959504336118698,10.0
M,0.61,0.465,0.16,1.1924,0.4867364,0.23893407,0.33484700322151184,10.0
M,0.645,0.51988256,0.175,1.3469275,0.5924311,0.3055328,0.3767623007297516,12.0
M,0.57,0.45,0.155,1.0374937,0.42044812,0.23056194,0.2745485305786133,11.0
M,0.56524974,0.435,0.16,0.91828614,0.4641795,0.20785345,0.25,10.0
F,0.55388284,0.4084859,0.135,0.7218873,0.35058588,0.17540659,0.20076745748519897,8.0
F,0.48141098,0.35777327,0.12,0.5899336,0.31410897,0.13101496,0.17387057840824127,8.0
M,0.6963772,0.54183775,0.18,1.7717593,0.83626264,0.38282982,0.47120752930641174,10.0
M,0.51748127,0.40070274,0.13,0.6644419,0.30902243,0.15557086,0.1767447143793106,9.0
F,0.52,0.39776987,0.13,0.6819515,0.29626513,0.14374427,0.1504749357700348,9.0
F,0.605,0.47061634,0.17,1.126431,0.50435424,0.2481539,0.3028053343296051,11.0
F,0.59,0.4661715,0.16,1.1312879,0.48226398,0.23970759,0.3146997094154358,9.0
M,0.5152247,0.385,0.13,0.6261883,0.2927242,0.1409972,0.18179187178611755,9.0
M,0.5690128,0.44,0.145,0.92104656,0.38035092,0.1827046,0.2729146182537079,9.0
F,0.40466157,0.2975348,0.125,0.3922569,0.14161187,0.086657345,0.12460912019014359,11.0
M,0.4768561,0.375,0.11492006,0.56217843,0.25619712,0.103393085,0.1501319855451584,7.0
M,0.61,0.4648495,0.155,1.0112798,0.5001605,0.23197919,0.27654269337654114,9.0
M,0.6693089,0.525,0.175,1.5006932,0.64433783,0.30155578,0.4307619333267212,10.0
M,0.23593406,0.1707159,0.058923665,0.09240959,0.017101817,0.0138330795,0.0203907061368227,4.0
M,0.575,0.44,0.14,0.8930363,0.39431584,0.19599517,0.2747924029827118,10.0
I,0.43339503,0.3301381,0.1,0.35688287,0.16660689,0.075880766,0.1151147186756134,9.0
I,0.3566503,0.265,0.1,0.22063321,0.09847098,0.04766357,0.06825502216815948,7.0
M,0.4601612,0.34527728,0.12,0.4991745,0.21541157,0.114493415,0.15905199944972992,9.0
I,0.555,0.425,0.14004488,0.73338145,0.35939774,0.18162547,0.1908753365278244,8.0
M,0.515,0.42,0.14500193,0.8681771,0.40871564,0.18550797,0.22177480161190033,9.0
I,0.47238845,0.355,0.11,0.44443768,0.2139042,0.09103761,0.14197778701782227,7.0
I,0.47939786,0.375,0.105,0.46185586,0.20824735,0.072783746,0.11995828151702881,7.0
F,0.45,0.3516581,0.13,0.45951986,0.16446237,0.09743744,0.15446102619171143,12.0
M,0.60226905,0.46753883,0.15,1.1462034,0.45716363,0.23838633,0.32351264357566833,11.0
M,0.45622292,0.3659023,0.1,0.5155787,0.17103812,0.096710265,0.10796700417995453,7.0
M,0.47013384,0.375,0.125,0.46862817,0.19523293,0.09860199,0.15559059381484985,12.0
I,0.29050973,0.20511465,0.075498834,0.10554294,0.047395166,0.027994012,0.040273476392030716,5.0
I,0.5140115,0.4,0.14,0.68227094,0.30449948,0.15365228,0.22102566063404083,9.0
M,0.6396294,0.5,0.175,1.2724358,0.5547154,0.27482417,0.3684873878955841,11.0
M,0.52,0.385,0.125,0.63625044,0.29899004,0.14162968,0.18365366756916046,9.0
I,0.3157695,0.21923277,0.075,0.12483972,0.0550665,0.025947656,0.04447115585207939,7.0
I,0.29684162,0.20790978,0.06518631,0.11117007,0.044157267,0.020202344,0.031623609364032745,6.0
M,0.6523525,0.51,0.17472102,1.4539689,0.7018932,0.33386138,0.3713354170322418,8.0
F,0.57,0.455,0.155,0.9851794,0.45118898,0.20235011,0.2692205309867859,9.0
I,0.18646026,0.114584036,0.038590804,0.029438049,0.013760591,0.005777895,0.01282677985727787,5.0
F,0.535,0.4166359,0.15,0.7534239,0.3757633,0.17406157,0.1962067186832428,9.0
M,0.5081859,0.38,0.14,0.6823843,0.21701156,0.11890187,0.25147485733032227,15.0
I,0.3333711,0.24251558,0.074935146,0.14325349,0.06012681,0.035122417,0.037833645939826965,8.0
I,0.5264935,0.4,0.14,0.72244245,0.333087,0.15141219,0.1866418421268463,8.0
F,0.505,0.38780636,0.13,0.6684626,0.31272236,0.12659667,0.16111093759536743,9.0
F,0.55496365,0.42,0.155,0.8450135,0.36805195,0.18480887,0.22935017943382263,10.0
I,0.48175433,0.37,0.125,0.5319969,0.2241372,0.1154813,0.13532115519046783,8.0
F,0.44311118,0.34325317,0.11631137,0.4736571,0.18900876,0.09063479,0.120661161839962,8.0
M,0.654687,0.51968384,0.19,1.4055163,0.6038407,0.316003,0.4039613902568817,13.0
F,0.605,0.475,0.16331106,1.1492968,0.5090609,0.2478214,0.3090815544128418,9.0
M,0.63,0.4996443,0.175,1.2592933,0.53694737,0.27892777,0.36024558544158936,12.0
M,0.62,0.48326355,0.165,1.2235564,0.55697066,0.27734262,0.31389883160591125,9.0
M,0.55077225,0.435,0.14393246,0.8753434,0.3405874,0.1713634,0.2578268051147461,13.0
M,0.515,0.385,0.13,0.56802714,0.3114181,0.14357817,0.1706496924161911,8.0
M,0.36561862,0.28100476,0.09,0.24760342,0.11361048,0.050629955,0.07621792703866959,8.0
M,0.5,0.39629355,0.135,0.63237196,0.2945282,0.145819,0.1649271547794342,8.0
F,0.39349502,0.27711862,0.1,0.25398195,0.12085834,0.066379316,0.10351134091615677,10.0
M,0.49536458,0.39244077,0.125,0.54775614,0.24832708,0.1347011,0.16094832122325897,8.0
F,0.575,0.46,0.16,0.9901482,0.38955587,0.21006846,0.31389540433883667,12.0
M,0.555,0.45,0.155,0.8871696,0.3673641,0.18981004,0.25,12.0
F,0.48626864,0.375,0.125,0.5802293,0.18452986,0.10736398,0.2066141664981842,15.0
I,0.57981336,0.45,0.155,0.97130895,0.4429985,0.20666188,0.2259584218263626,8.0
I,0.122643575,0.08815946,0.040197287,0.01897067,0.006732256,0.003960703,0.009762267582118511,7.0
F,0.625,0.48,0.17,1.1201735,0.57461655,0.25013316,0.2993651330471039,11.0
M,0.625,0.5,0.175,1.2904687,0.5470835,0.28997415,0.36907368898391724,12.0
M,0.42552993,0.32535273,0.11,0.3427788,0.14214395,0.07825464,0.10055293887853622,11.0
F,0.61,0.48,0.16301316,1.1448727,0.51522607,0.23642279,0.3160979151725769,11.0
F,0.55,0.4312759,0.15,0.84829396,0.31155902,0.17133261,0.28767868876457214,15.0
M,0.49824038,0.3723783,0.12522462,0.6770903,0.2930383,0.13510048,0.20006515085697174,10.0
F,0.44,0.34524122,0.12,0.512948,0.18159907,0.0911331,0.15455535054206848,11.0
F,0.625,0.49693283,0.17,1.2395738,0.49135667,0.2612536,0.38197237253189087,16.0
F,0.425,0.30341914,0.125,0.38165396,0.14816654,0.06706698,0.15022285282611847,15.0
F,0.605,0.475,0.16588898,1.099573,0.51261127,0.24647577,0.3003833293914795,10.0
M,0.655,0.52855766,0.185,1.5072922,0.6759437,0.33428824,0.38495367765426636,11.0
F,0.49769738,0.375,0.135,0.52107507,0.21267375,0.11330872,0.17035384476184845,11.0
M,0.55,0.43728697,0.16,0.90387744,0.36165994,0.20343754,0.27254509925842285,13.0
M,0.6460781,0.5135753,0.165,1.4342474,0.56967515,0.28634346,0.36952635645866394,13.0
M,0.6249778,0.475,0.155,1.156898,0.5454466,0.23280828,0.309611439704895,9.0
F,0.565,0.45056936,0.15,0.89834505,0.46316484,0.19917133,0.24260275065898895,9.0
M,0.5736565,0.46,0.15,0.89350736,0.35178646,0.17992614,0.2798944413661957,13.0
I,0.41489092,0.3000967,0.1,0.25385687,0.14008315,0.059255872,0.08529087156057358,7.0
M,0.58980805,0.465,0.155,1.0371372,0.44758445,0.21966925,0.26421865820884705,11.0
M,0.35986263,0.265,0.1,0.21931045,0.12223454,0.05758278,0.07428743690252304,8.0
F,0.3594444,0.27612033,0.1,0.3166384,0.13961448,0.05791478,0.08682171255350113,10.0
M,0.5626958,0.44857964,0.145,0.9178183,0.35359767,0.193993,0.26499998569488525,11.0
F,0.4418392,0.335,0.115,0.4641617,0.1898298,0.09781683,0.10915452241897583,8.0
I,0.45,0.33568513,0.1,0.38488498,0.18142603,0.07447673,0.0851592943072319,8.0
F,0.607603,0.47202906,0.165,1.1094357,0.42004055,0.21451105,0.37572887539863586,15.0
F,0.5887315,0.45,0.16,1.0515995,0.49253872,0.22491457,0.28367674350738525,10.0
M,0.47658476,0.35603103,0.125,0.45489454,0.1971523,0.10579172,0.16807913780212402,11.0
F,0.40079013,0.30347124,0.105,0.3221963,0.10617887,0.06558631,0.13144059479236603,12.0
M,0.47,0.3568104,0.12,0.49528873,0.23424388,0.11438226,0.13538424670696259,8.0
F,0.6659412,0.5239425,0.185,1.4990203,0.6073483,0.35528576,0.44199496507644653,11.0
F,0.425,0.3,0.09,0.28314346,0.14152157,0.052272983,0.07196088135242462,8.0
F,0.545,0.405,0.13,0.72000873,0.31240094,0.1432694,0.15916123986244202,9.0
F,0.6462654,0.504387,0.18,1.311365,0.6137956,0.3039251,0.3554198741912842,11.0
I,0.5,0.357273,0.135,0.5274221,0.2585386,0.12204427,0.1553036868572235,10.0
M,0.655,0.53,0.19,1.4862268,0.65851325,0.33129674,0.4329424500465393,13.0
M,0.585,0.44444197,0.15,0.9261489,0.48194388,0.18419078,0.24966107308864594,9.0
M,0.39548886,0.30336237,0.09,0.322232,0.16548209,0.057559446,0.08277856558561325,8.0
I,0.40780768,0.325,0.11,0.30893934,0.16195618,0.0652461,0.09338970482349396,7.0
I,0.28371954,0.19923088,0.075,0.120549574,0.062465154,0.020862242,0.03591667488217354,6.0
I,0.6,0.45,0.175,0.9672143,0.38208076,0.18425106,0.37074393033981323,15.0
M,0.26375005,0.20583542,0.06351977,0.09213574,0.037509315,0.019588778,0.030020153149962425,8.0
M,0.72023714,0.5740647,0.19063738,2.0200648,0.8212301,0.4253098,0.5759971141815186,13.0
I,0.35478047,0.2578588,0.085,0.1742831,0.08801452,0.03502231,0.044238001108169556,5.0
I,0.22624375,0.16057879,0.061290007,0.09677455,0.02856212,0.0124338465,0.02434321865439415,7.0
I,0.5,0.4,0.125,0.61957353,0.30782476,0.12392078,0.17535339295864105,9.0
I,0.55738366,0.435,0.145,0.80962116,0.40155065,0.17325659,0.24387910962104797,11.0
F,0.70628726,0.56368196,0.2,1.8181226,0.7335706,0.40119502,0.5079621076583862,11.0
F,0.575,0.45,0.15175118,1.0705968,0.43491372,0.20008282,0.2928464412689209,9.0
M,0.57,0.42333686,0.15,0.88993084,0.40290835,0.20012131,0.2597058117389679,10.0
F,0.58,0.46,0.165,1.0441654,0.3911287,0.20604141,0.34503427147865295,15.0
M,0.5903936,0.465,0.16,1.0425093,0.4592334,0.22234212,0.27539724111557007,11.0
M,0.56,0.45,0.16,1.0096583,0.41405138,0.20646515,0.3013553023338318,15.0
I,0.525,0.405,0.13,0.7064268,0.3138663,0.15704873,0.19706393778324127,8.0
M,0.515,0.40183792,0.15,0.7617369,0.27304167,0.1496661,0.25999999046325684,13.0
M,0.66,0.51,0.175,1.4938778,0.6840773,0.33302265,0.3800014853477478,10.0
F,0.631467,0.49559665,0.16,1.2287128,0.5385972,0.26526958,0.3289513885974884,9.0
F,0.6,0.47361985,0.145,1.0691632,0.48015678,0.2148712,0.2815614938735962,9.0
I,0.5136154,0.405,0.125,0.6420063,0.3301035,0.15482856,0.18633149564266205,10.0
M,0.5403752,0.435,0.15,0.7995429,0.35668758,0.19162539,0.23633833229541779,10.0
I,0.38561982,0.3,0.1,0.31114277,0.15057436,0.06298756,0.07834216207265854,8.0
F,0.6499009,0.5182482,0.19,1.5385954,0.4544279,0.31344384,0.6113079786300659,28.99977684020996
I,0.35431445,0.25314018,0.085973576,0.2237818,0.09339533,0.045201607,0.06997524201869965,7.0
M,0.505,0.3694617,0.135,0.56803614,0.28172624,0.12292093,0.16208511590957642,9.0
M,0.45,0.33260953,0.115,0.45587727,0.20488493,0.08559934,0.15562114119529724,10.0
I,0.525,0.41,0.14,0.71794134,0.3425607,0.14728864,0.1889064908027649,9.0
I,0.4037537,0.29990593,0.09,0.35124782,0.11833476,0.06098611,0.08253812044858932,8.0
I,0.47,0.38395447,0.125,0.564343,0.1777416,0.113781534,0.17028334736824036,12.0
F,0.610942,0.48,0.155,1.1401339,0.530103,0.23357573,0.29562243819236755,9.0
I,0.57,0.455,0.14,0.9115005,0.3998675,0.17386809,0.21600914001464844,7.0
I,0.5181893,0.40580094,0.125,0.7104048,0.30267385,0.13981305,0.1538979709148407,8.0
M,0.5407456,0.4369477,0.13726656,0.8323247,0.3897965,0.17423883,0.21586041152477264,9.0
M,0.48284483,0.37216488,0.11,0.49779195,0.18360803,0.11524341,0.16526782512664795,13.0
M,0.31299073,0.22273389,0.080939546,0.19233346,0.06999652,0.034182284,0.04946783185005188,4.0
M,0.4610613,0.3632764,0.12,0.5778366,0.164461,0.089872256,0.1989840269088745,13.0
I,0.4217851,0.325,0.1,0.36924565,0.1813601,0.0721273,0.1046011745929718,7.0
I,0.42344195,0.2966733,0.095,0.25887978,0.11562555,0.053076725,0.07661451399326324,9.0
F,0.6096081,0.475,0.17,1.1189547,0.4494647,0.22700496,0.3217335343360901,12.0
M,0.4703172,0.3643909,0.12,0.45388436,0.20248309,0.10465528,0.1764986366033554,11.0
F,0.37696388,0.28510875,0.10261166,0.30797362,0.09095851,0.061990533,0.12956780195236206,12.0
I,0.35539082,0.265,0.08,0.20310272,0.078478195,0.04119684,0.06001049280166626,8.0
M,0.657752,0.52,0.18,1.5280111,0.6900582,0.32481885,0.3717125356197357,9.0
I,0.44,0.345,0.1,0.42425635,0.20789944,0.092613205,0.12927605211734772,9.0
M,0.7359469,0.60576093,0.21363664,2.3368874,1.0296395,0.50784063,0.681806743144989,13.0
I,0.61,0.485,0.165,1.0701735,0.49824655,0.25478548,0.3141494691371918,9.0
I,0.56433785,0.42975348,0.135,0.92213356,0.39442077,0.17939259,0.219173401594162,8.0
I,0.22344401,0.16278097,0.050227635,0.06507644,0.022220643,0.01424501,0.019286885857582092,8.0
M,0.55,0.43,0.155,0.86335725,0.3222875,0.16879766,0.27937963604927063,13.0
M,0.68340296,0.5528185,0.18,1.6811358,0.7316907,0.371065,0.4299701750278473,13.0
M,0.6,0.46,0.145,1.0596815,0.45223266,0.22275005,0.294069766998291,10.0
F,0.37,0.28505823,0.095,0.2760951,0.09515517,0.05861823,0.08878666907548904,4.0
I,0.08138441,0.058210913,0.005859638,0.0043661487,0.0021815791,0.00093251455,0.0028945247177034616,5.0
M,0.63,0.5,0.16,1.1835463,0.55114603,0.26557678,0.3201271593570709,11.0
M,0.57,0.45,0.15,0.952745,0.43342885,0.22400841,0.2529144883155823,8.0
I,0.5150046,0.39,0.12194637,0.55056083,0.27663624,0.13798441,0.1724478304386139,8.0
M,0.32067272,0.2492473,0.0866683,0.20213263,0.097248144,0.038476154,0.05335928872227669,9.0
I,0.53823084,0.40951762,0.125,0.71385074,0.28823248,0.13250498,0.1630440652370453,8.0
M,0.6152006,0.49,0.16871664,1.1496458,0.4911936,0.26831797,0.30907297134399414,13.0
I,0.42442003,0.325,0.1,0.3436195,0.112697236,0.07025093,0.11281507462263107,4.0
M,0.2813445,0.21317981,0.06962334,0.11319044,0.04257529,0.023940286,0.02853342704474926,5.0
F,0.63,0.5,0.185,1.3653811,0.60830414,0.3118208,0.38859859108924866,10.0
I,0.4655527,0.34691346,0.105,0.42648083,0.19253555,0.08513902,0.11337928473949432,7.0
F,0.555,0.42437056,0.135,0.803895,0.35571605,0.16715738,0.23882533609867096,8.0
M,0.45674792,0.3502538,0.13,0.47268695,0.18080269,0.11059373,0.1787729412317276,12.0
I,0.37531158,0.27507815,0.09425132,0.24110585,0.11106155,0.04117571,0.0730479434132576,7.0
I,0.4728547,0.37,0.11742942,0.53650767,0.22423053,0.12022549,0.13667269051074982,8.0
M,0.5459899,0.415,0.14,0.8192206,0.36732474,0.17615345,0.2513391971588135,9.0
M,0.425,0.325,0.10363444,0.3090867,0.1524421,0.08449595,0.11911910027265549,9.0
M,0.37,0.29574564,0.095,0.32140982,0.09379299,0.06380677,0.10485158115625381,11.0
F,0.6416209,0.515,0.18,1.4670985,0.61252373,0.30928507,0.41515660285949707,12.0
M,0.64453083,0.511961,0.18209426,1.380805,0.5802117,0.29252905,0.4184459149837494,13.0
M,0.57,0.45,0.15,0.9169267,0.4661392,0.1971655,0.23995210230350494,9.0
F,0.47,0.355,0.11,0.49922296,0.21734536,0.106379844,0.1292228400707245,8.0
M,0.47418144,0.385,0.13,0.5438361,0.2081262,0.12308552,0.18395598232746124,11.0
M,0.7071892,0.5722091,0.2,2.0072598,0.8039126,0.39828476,0.6059722900390625,13.0
I,0.35097024,0.26486123,0.08,0.1734799,0.089503594,0.035193752,0.056791841983795166,8.0
M,0.4098277,0.325,0.11333543,0.319535,0.14673387,0.077232845,0.11975923925638199,11.0
F,0.64,0.4975746,0.16,1.2243745,0.5809266,0.27041012,0.33500000834465027,10.0
F,0.6048023,0.4564733,0.155,1.0591823,0.49806917,0.23293558,0.26564279198646545,8.0
F,0.5412254,0.4,0.135,0.773422,0.31493258,0.16339937,0.2458716183900833,10.0
M,0.5220335,0.40189505,0.14,0.62720114,0.21550992,0.14408469,0.21810147166252136,12.0
M,0.65,0.50805396,0.165,1.3987164,0.60755336,0.3134785,0.3953597843647003,10.0
I,0.44,0.33477592,0.11017195,0.33786163,0.17463017,0.064563744,0.11507418006658554,9.0
M,0.625,0.5,0.175,1.2254812,0.54324704,0.2718414,0.32030782103538513,11.0
F,0.64,0.495,0.17,1.2833444,0.56147057,0.28811806,0.34540173411369324,11.0
I,0.4198538,0.325,0.095,0.39361507,0.15923373,0.058436338,0.10445118695497513,6.0
M,0.79215616,0.60934013,0.20563819,2.615342,1.3431915,0.6097094,0.7603518962860107,10.0
M,0.7146764,0.5690097,0.18669765,1.8917866,0.87419295,0.4070495,0.48802635073661804,11.0
M,0.6180058,0.48,0.155,1.1075802,0.50777125,0.22943246,0.2996996343135834,11.0
F,0.59444976,0.45265755,0.16,0.96177095,0.43644437,0.2308131,0.3006117045879364,10.0
F,0.615,0.475,0.145,1.182257,0.49831647,0.25782934,0.3028855621814728,9.0
F,0.6728511,0.532676,0.2,1.6140444,0.6590357,0.33798224,0.4809192419052124,16.0
M,0.37260777,0.2754305,0.10323133,0.3055815,0.12835808,0.0676712,0.11990929394960403,11.0
F,0.5,0.395,0.14144339,0.6860887,0.23796926,0.14198838,0.226404070854187,15.0
M,0.4860265,0.37554908,0.125,0.61738986,0.21692164,0.13698272,0.21657514572143555,11.0
M,0.5219534,0.41766557,0.14,0.70398515,0.32948658,0.17942058,0.18896101415157318,8.0
F,0.535,0.4319156,0.12673992,0.85538965,0.380424,0.14979777,0.2057834267616272,9.0
M,0.31071815,0.20614664,0.075,0.22042793,0.033139437,0.026131263,0.03690492361783981,4.0
I,0.47481996,0.345,0.115,0.46056446,0.19131093,0.10028411,0.1290532648563385,10.0
I,0.34891605,0.25356898,0.08172279,0.18623006,0.06933974,0.03466623,0.0456489734351635,8.0
M,0.4910019,0.375,0.13,0.5994725,0.21735634,0.12818144,0.19727647304534912,11.0
M,0.5194662,0.4,0.135,0.75244653,0.34694612,0.15788051,0.18945518136024475,9.0
M,0.645,0.515,0.185,1.4201332,0.65118504,0.31675893,0.35133862495422363,9.0
M,0.7612374,0.5962129,0.2222092,2.6606617,1.2509509,0.62508607,0.8148127198219299,10.0
M,0.65348274,0.52695745,0.185,1.5170182,0.66885185,0.35128155,0.41560396552085876,11.0
M,0.47966257,0.385,0.11,0.5113018,0.21674123,0.10785123,0.1500624567270279,13.0
F,0.47,0.37,0.11150356,0.51594913,0.23838052,0.113079056,0.12316609919071198,8.0
F,0.51895845,0.38977048,0.13,0.656109,0.276591,0.13705313,0.19672629237174988,11.0
M,0.38259265,0.2731854,0.09096718,0.268489,0.10951302,0.05049303,0.07519175857305527,7.0
M,0.5575195,0.43,0.15,0.92877775,0.41389218,0.1900318,0.23945936560630798,9.0
I,0.44,0.32578886,0.115,0.4266014,0.19502047,0.09764367,0.12310813367366791,8.0
F,0.37,0.26801988,0.1,0.27341822,0.07332763,0.04882526,0.0894940197467804,15.0
I,0.41950056,0.3,0.09,0.31026575,0.14548782,0.053532265,0.09462842345237732,7.0
I,0.5153059,0.4,0.1277988,0.6247671,0.3029275,0.117944404,0.1731022149324417,9.0
I,0.49305555,0.37413356,0.125,0.52610236,0.28186774,0.10371014,0.141544371843338,9.0
F,0.54968435,0.435,0.15,0.916994,0.4266386,0.19937256,0.2362639307975769,9.0
I,0.425,0.31957683,0.11,0.3645233,0.17167088,0.0725473,0.0920494869351387,9.0
F,0.6126296,0.48,0.165,1.1094227,0.547519,0.2601567,0.3057841658592224,9.0
M,0.6,0.48,0.165,1.0977489,0.50817984,0.24315079,0.2767021656036377,11.0
F,0.5234061,0.4,0.125,0.6332872,0.24820846,0.14127168,0.20990140736103058,9.0
I,0.44130066,0.33981693,0.105,0.33715698,0.18955645,0.06370845,0.11222084611654282,9.0
F,0.46,0.34656224,0.115,0.42499784,0.21635997,0.1159405,0.1331833004951477,8.0
I,0.4161365,0.31154078,0.095,0.28584877,0.12492717,0.05655738,0.0829794779419899,6.0
F,0.6052808,0.475,0.16,1.1035057,0.46550387,0.24930407,0.30962470173835754,11.0
F,0.6036716,0.43005937,0.17407602,1.1030464,0.40474847,0.16370359,0.3511124849319458,15.0
M,0.60730726,0.4778072,0.17,1.0951905,0.4528324,0.21255828,0.33500000834465027,15.0
M,0.53356373,0.40990168,0.14,0.7639018,0.36573765,0.17050205,0.2342320829629898,11.0
I,0.3130202,0.23605223,0.0686133,0.12475509,0.049177054,0.025417736,0.04238804429769516,8.0
M,0.5034182,0.38,0.13,0.62339276,0.28158244,0.12374015,0.17694717645645142,11.0
M,0.65739936,0.525,0.175,1.4436471,0.64980567,0.31085095,0.3587813675403595,11.0
M,0.48415157,0.365,0.125,0.53616977,0.27607468,0.11049888,0.1468079835176468,9.0
F,0.62,0.495,0.165,1.2179867,0.49689773,0.2542683,0.3368992209434509,13.0
M,0.34853798,0.2631254,0.08221624,0.20474641,0.0749138,0.0448392,0.06996220350265503,9.0
F,0.65,0.515,0.19,1.4259659,0.58431286,0.28123453,0.4718987047672272,15.0
F,0.565,0.44,0.15,0.9136834,0.44423386,0.19701429,0.246669739484787,8.0
I,0.42026502,0.3,0.095,0.32343647,0.13163397,0.059343446,0.09201452881097794,8.0
M,0.61,0.49656305,0.18,1.4567562,0.4312787,0.27000237,0.5365257263183594,28.99928092956543
M,0.68213004,0.53,0.19,1.6575255,0.8334455,0.36888495,0.4390120506286621,10.0
M,0.73558253,0.58239853,0.20637417,2.1480646,1.0252512,0.46441698,0.5748112797737122,11.0
M,0.5534625,0.425,0.14,0.77275246,0.30220425,0.16243465,0.2621983289718628,10.0
I,0.13315688,0.08098891,0.024005175,0.015911803,0.007530097,0.0029877585,0.007563404273241758,5.0
F,0.6765679,0.5232966,0.1740393,1.5314472,0.67472446,0.34157735,0.4321150481700897,10.0
M,0.575,0.46,0.16,1.0229435,0.40559608,0.22016707,0.309055358171463,13.0
M,0.6375048,0.5,0.175,1.2746512,0.625595,0.28873187,0.34188559651374817,10.0
F,0.6214992,0.4668586,0.16669679,1.1182858,0.4914328,0.2582833,0.3290380835533142,10.0
M,0.6306382,0.495,0.18,1.43403,0.6933591,0.2960695,0.3667181432247162,10.0
I,0.43044168,0.3237345,0.115,0.36277246,0.16008714,0.09448748,0.11957859992980957,8.0
F,0.45959735,0.35,0.105,0.42075473,0.17829503,0.088912785,0.11177961528301239,7.0
I,0.35455266,0.26458272,0.08047806,0.18367481,0.09971889,0.040884826,0.06047794222831726,6.0
F,0.58,0.455,0.16,0.9785217,0.45775032,0.22185867,0.30352941155433655,11.0
M,0.46434817,0.3767858,0.13095053,0.6134047,0.30932775,0.14350538,0.1953495442867279,9.0
F,0.16508323,0.10130349,0.03315078,0.06338832,0.005471666,0.005781788,0.0062365117482841015,4.0
M,0.645,0.5,0.18,1.4251897,0.54752547,0.25467324,0.42866745591163635,15.0
M,0.60829186,0.475,0.16284427,1.1715072,0.4161413,0.20958029,0.36346518993377686,15.0
I,0.5540102,0.45,0.135,0.94733745,0.43881705,0.17909779,0.25999999046325684,9.0
M,0.5155664,0.41065273,0.135,0.6757506,0.29354712,0.14953597,0.1958751380443573,12.0
M,0.33063537,0.24985276,0.09,0.17469132,0.09388277,0.039269835,0.04790167137980461,8.0
F,0.57,0.455,0.17,1.1577567,0.3023858,0.21984382,0.4807582497596741,28.999773025512695
F,0.63,0.48,0.155,1.1677573,0.5242813,0.26131457,0.3154807686805725,10.0
M,0.34179068,0.24642706,0.1,0.26110998,0.10770731,0.048887603,0.0766630619764328,10.0
M,0.45,0.335,0.095,0.40885985,0.1866023,0.076387145,0.11049537360668182,9.0
M,0.63781905,0.495,0.17280605,1.3342731,0.59396696,0.3014575,0.33768999576568604,9.0
M,0.635,0.505,0.17,1.2403796,0.5211981,0.28894845,0.3369520306587219,11.0
F,0.59050685,0.45,0.15,0.97840685,0.42588633,0.21036763,0.28615495562553406,11.0
F,0.44,0.31226677,0.11,0.42443347,0.1088426,0.06322791,0.1669219434261322,15.0
I,0.5306589,0.41484088,0.135,0.64997137,0.33041123,0.1556831,0.1957770735025406,11.0
I,0.44783854,0.3126854,0.105,0.29512167,0.14478028,0.07590545,0.08185607939958572,8.0
M,0.4164228,0.35074636,0.105,0.4423303,0.2089995,0.099320374,0.11224795132875443,9.0
F,0.69227844,0.53,0.19,1.6495016,0.78321606,0.373329,0.4376705586910248,10.0
F,0.545,0.42,0.145,0.75095856,0.3190872,0.15480158,0.2086448073387146,11.0
I,0.585,0.465,0.155,1.0278127,0.4880898,0.2231038,0.2890242040157318,10.0
I,0.20042808,0.12504235,0.032592267,0.033650506,0.017276958,0.0056461897,0.01207867730408907,5.0
F,0.5906727,0.47,0.15,1.0640287,0.49022508,0.23831403,0.28375422954559326,9.0
M,0.4853731,0.35900423,0.115,0.47751302,0.26045656,0.10103791,0.13758890330791473,8.0
M,0.63417614,0.5,0.17396128,1.3141003,0.64577174,0.28541645,0.33770328760147095,9.0
M,0.48517537,0.38347542,0.12,0.5587044,0.29239342,0.11983872,0.14200271666049957,7.0
M,0.625,0.4902045,0.165,1.1860878,0.5268236,0.26451272,0.3411558270454407,11.0
M,0.37907428,0.2900877,0.105,0.294919,0.1397288,0.05724223,0.07931865006685257,5.0
