Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
F,0.575,0.425,0.16,0.99748045,0.37761286,0.1486731,0.3555254340171814,15.0
F,0.47761258,0.37181425,0.13,0.53089637,0.20882723,0.10982006,0.18028861284255981,11.0
F,0.40833735,0.29259413,0.11647698,0.3440302,0.14412782,0.08089293,0.11966843903064728,10.0
M,0.56110764,0.42,0.14,0.8458173,0.341534,0.18574207,0.22019173204898834,9.0
M,0.42295182,0.3537264,0.1,0.38103542,0.1889626,0.093439855,0.11021143943071365,9.0
M,0.6838574,0.53417146,0.175,1.6063071,0.72826535,0.34825096,0.4282999038696289,10.0
F,0.52,0.40058416,0.125,0.6438975,0.29619664,0.12967308,0.1502915918827057,9.0
F,0.605,0.46502584,0.165,1.0989403,0.507983,0.23015349,0.3174983561038971,11.0
M,0.525,0.4,0.12,0.5666848,0.29074416,0.1413809,0.15870893001556396,9.0
M,0.40813866,0.325,0.1,0.34249735,0.1899822,0.07309572,0.09530454128980637,8.0
F,0.63,0.475,0.15,1.1761895,0.50480294,0.23906472,0.3151077628135681,9.0
I,0.42389876,0.3167622,0.105,0.36656612,0.13726157,0.07905369,0.09141314029693604,8.0
I,0.535,0.41752225,0.135,0.8034209,0.35544643,0.16587958,0.22309762239456177,8.0
I,0.46616536,0.3595725,0.125,0.6327456,0.24556327,0.08638464,0.13548323512077332,8.0
M,0.596169,0.45616165,0.15,0.9806294,0.45309585,0.1983397,0.25874125957489014,9.0
M,0.2619593,0.20747124,0.09423866,0.16874327,0.058506116,0.04049966,0.06996913254261017,11.0
M,0.6557713,0.53,0.18212359,1.4070446,0.6826937,0.31838062,0.43798473477363586,11.0
F,0.58730793,0.46755397,0.15582581,0.97225076,0.3944413,0.20905595,0.3052763044834137,12.0
I,0.42655587,0.335,0.10250135,0.42448044,0.18661608,0.0734948,0.10464318096637726,8.0
F,0.81407714,0.64943844,1.0188462,2.8215556,1.4787859,0.757562,0.9905968904495239,11.0
M,0.67429495,0.5367595,0.17802915,1.5361161,0.7257926,0.34996888,0.40307533740997314,11.0
F,0.625,0.485,0.165,1.2022425,0.57753456,0.2801467,0.32865989208221436,10.0
M,0.5886671,0.48,0.16,1.266054,0.37947956,0.22146414,0.3736678659915924,19.89204216003418
I,0.53168136,0.41121417,0.125,0.74468213,0.30480558,0.16211171,0.17695489525794983,8.0
M,0.625763,0.5,0.1722863,1.1717223,0.5472732,0.266097,0.3284231722354889,11.0
F,0.5323708,0.42,0.15,0.9003019,0.36862653,0.18187244,0.23949530720710754,9.0
F,0.5593996,0.435,0.15,0.9443742,0.4030105,0.21416812,0.27668413519859314,11.0
F,0.655,0.50940746,0.17,1.4275169,0.61410475,0.3240375,0.40502697229385376,10.0
M,0.59100336,0.47,0.17,1.0055357,0.5000082,0.23939855,0.2885851562023163,11.0
M,0.7025111,0.5458343,0.19,1.7142807,0.85428655,0.3856853,0.4657374620437622,10.0
F,0.37473267,0.2807398,0.09,0.2349126,0.12512074,0.049227923,0.06996505707502365,9.0
I,0.31293768,0.22158921,0.08,0.17271487,0.06428801,0.031027501,0.05604660138487816,7.0
M,0.6,0.48394683,0.16,1.1513853,0.4997387,0.27060243,0.28863954544067383,9.0
M,0.6,0.47563007,0.17,1.1892743,0.52325326,0.28862917,0.3295120894908905,10.0
M,0.18448184,0.14056197,0.027675759,0.03453243,0.017724836,0.006786049,0.014551720581948757,9.0
M,0.57,0.435,0.14,0.8531974,0.39222524,0.18674424,0.25004827976226807,10.0
I,0.55,0.425,0.13,0.7050468,0.35277694,0.15333883,0.19001781940460205,10.0
I,0.515,0.395,0.125,0.65323937,0.29730082,0.1378888,0.17637698352336884,9.0
M,0.62962085,0.495,0.17028622,1.2474959,0.55736333,0.29559729,0.3545251488685608,10.0
I,0.585,0.435,0.155,0.9691764,0.41003263,0.20664988,0.2725881338119507,10.0
F,0.66,0.515,0.195,1.5556284,0.61463535,0.29489285,0.5568113327026367,15.0
F,0.48966232,0.365,0.145,0.61249685,0.26887405,0.13758717,0.17846009135246277,10.0
I,0.3965115,0.3,0.1,0.32882658,0.1285689,0.0574796,0.09415947645902634,7.0
I,0.29977143,0.20981398,0.065,0.12285326,0.057886023,0.020031955,0.04276015982031822,7.0
F,0.7514077,0.57273537,0.19441794,2.1215549,1.0046933,0.46219358,0.574514627456665,11.0
M,0.46804455,0.37,0.125,0.5261299,0.17387858,0.107674025,0.17218953371047974,13.0
I,0.48904467,0.375,0.13,0.6144964,0.27421087,0.11033319,0.1504731923341751,9.0
F,0.60793847,0.475,0.165,1.063059,0.5131592,0.23812418,0.31179335713386536,11.0
F,0.5561638,0.4334995,0.14,0.8389895,0.39651552,0.18068086,0.2304331362247467,9.0
I,0.4019081,0.3048278,0.105,0.39991972,0.096260756,0.07081575,0.15015679597854614,13.0
M,0.425,0.31093445,0.09522713,0.32347926,0.16082433,0.07230997,0.10372941195964813,8.0
M,0.7238522,0.5664695,0.19248597,1.9835416,1.0125957,0.42471296,0.5128586888313293,10.0
M,0.65,0.5126199,0.17557642,1.3973008,0.66446084,0.31760886,0.3702853322029114,10.0
F,0.585,0.46,0.16,1.0565358,0.37974456,0.1804032,0.34512922167778015,15.0
M,0.61329013,0.46,0.16,0.98522645,0.5237466,0.23895155,0.2916560769081116,10.0
I,0.51793516,0.4,0.13301022,0.5637344,0.2622846,0.15215768,0.15347738564014435,8.0
M,0.42719617,0.3235098,0.1,0.30893895,0.15515612,0.061216556,0.08520738780498505,7.0
F,0.515,0.4,0.14,0.76849127,0.27560538,0.14436994,0.24285468459129333,12.0
I,0.33534858,0.2559986,0.09,0.19383046,0.0747028,0.03999686,0.059722088277339935,6.0
M,0.6630337,0.52,0.175,1.4142885,0.6425868,0.3190095,0.4012221097946167,11.0
I,0.5307608,0.40872356,0.135,0.7655785,0.3342107,0.15947506,0.2039843648672104,8.0
I,0.54096305,0.425,0.15,0.83398885,0.37660316,0.17549342,0.24480941891670227,9.0
M,0.627839,0.485,0.165,1.23863,0.594791,0.27784336,0.34198302030563354,10.0
M,0.31682017,0.24674913,0.08469089,0.1570514,0.0842299,0.036482703,0.053537726402282715,8.0
M,0.5,0.41,0.14,0.7328422,0.35952696,0.15322903,0.18233779072761536,9.0
F,0.44427308,0.35068002,0.125,0.49736935,0.17701907,0.10376736,0.1671508550643921,13.0
I,0.55,0.4176254,0.12,0.759929,0.34519684,0.14221875,0.1876327246427536,8.0
M,0.29992658,0.2276252,0.065,0.11649325,0.049557105,0.027762843,0.037403613328933716,7.0
F,0.6982232,0.54150856,0.19254822,1.5703495,0.74737847,0.38067123,0.44531264901161194,11.0
M,0.38522857,0.2833358,0.1,0.26919755,0.11562503,0.072284415,0.11962491273880005,10.0
I,0.12022285,0.079004414,0.0285165,0.017358536,0.008985309,0.0027620762,0.0071962508372962475,5.0
M,0.49320856,0.385,0.13105573,0.536584,0.23673391,0.12706296,0.1781979501247406,11.0
I,0.41790548,0.29944518,0.09,0.2680594,0.10892758,0.053300712,0.06997264176607132,8.0
I,0.4101883,0.29651415,0.09511298,0.24882728,0.12383477,0.061343137,0.07739906013011932,8.0
M,0.3701356,0.29138967,0.1,0.24021326,0.15146741,0.050759923,0.07238508015871048,7.0
M,0.565,0.45,0.15394337,0.9583753,0.46512243,0.21484143,0.2783316671848297,10.0
M,0.6534629,0.5032504,0.175,1.2242525,0.6245227,0.29335573,0.3432721793651581,10.0
M,0.5339616,0.41,0.15,0.76248205,0.38043877,0.18584612,0.23414531350135803,10.0
M,0.52,0.405,0.145,0.6943019,0.24516661,0.13210557,0.23578521609306335,15.0
M,0.6171984,0.475,0.16,1.1081048,0.55675834,0.2379494,0.27169474959373474,8.0
I,0.4421627,0.33137926,0.1,0.44216514,0.16784906,0.065661296,0.09307326376438141,8.0
F,0.62,0.485,0.165,1.1441469,0.4901776,0.2489999,0.29910919070243835,7.0
F,0.66592777,0.5175163,0.185,1.497866,0.6682455,0.32041177,0.3778391480445862,10.0
I,0.6453126,0.50035757,0.155,1.3348784,0.57946736,0.28653187,0.3341675102710724,8.0
F,0.5015418,0.3885618,0.11901318,0.60701424,0.27879965,0.13381015,0.17961543798446655,7.0
M,0.71239763,0.555519,0.2038361,1.9918876,0.8976827,0.4399057,0.4701699912548065,9.0
F,0.525,0.4,0.13,0.8193294,0.33614525,0.1517475,0.1900373101234436,9.0
I,0.45,0.33001378,0.11,0.34276345,0.16491544,0.08291593,0.117595374584198,8.0
M,0.35452187,0.27684093,0.08867886,0.23060212,0.085214496,0.039825965,0.06239261105656624,4.0
M,0.6537056,0.5169056,0.18,1.4140289,0.61983943,0.31629092,0.35624247789382935,11.0
I,0.36193705,0.2664882,0.081755,0.21718079,0.121425994,0.038272105,0.06999100744724274,8.0
M,0.53473383,0.41,0.14,0.8127043,0.33815467,0.17882198,0.23719769716262817,11.0
M,0.37,0.27267632,0.08,0.19444284,0.08313603,0.041808736,0.05270097777247429,7.0
M,0.56,0.42,0.14464585,0.8528938,0.39394045,0.18083799,0.24581879377365112,9.0
M,0.61970836,0.47,0.155,1.1009632,0.46598682,0.24283649,0.31236445903778076,9.0
F,0.31688988,0.22758083,0.08852326,0.21053784,0.08557942,0.03404712,0.06289254873991013,9.0
M,0.5047161,0.4,0.14,0.65799433,0.26556233,0.13554713,0.21454477310180664,12.0
M,0.53122884,0.43,0.15,0.8220601,0.29478863,0.17856017,0.23291786015033722,13.0
F,0.40031576,0.31154597,0.12,0.34144628,0.12193989,0.07578873,0.1264282464981079,12.0
M,0.655,0.52,0.15916729,1.4338949,0.62295276,0.3032029,0.3700513541698456,11.0
M,0.51792526,0.41363066,0.14,0.6145543,0.23876494,0.14475831,0.22075526416301727,13.0
F,0.5529221,0.42119533,0.135,0.7585097,0.33991924,0.1569218,0.18935653567314148,9.0
I,0.47996962,0.355,0.125,0.5107657,0.21739638,0.11451246,0.155330091714859,9.0
M,0.575,0.445,0.145,0.94697773,0.43390176,0.21317978,0.2514553666114807,8.0
M,0.6891205,0.5523153,0.18,1.7026982,0.72415173,0.3633284,0.46452096104621887,11.0
F,0.56,0.44,0.13,0.798575,0.3590495,0.17929074,0.23531877994537354,9.0
M,0.615,0.484122,0.175,1.1834847,0.6067209,0.26035962,0.3150235414505005,10.0
M,0.63,0.49,0.17261332,1.195021,0.5752881,0.27990702,0.3269922137260437,10.0
M,0.6442865,0.5127228,0.17,1.3425145,0.548479,0.30338582,0.370942085981369,11.0
F,0.56,0.41075933,0.145,0.8793352,0.39626965,0.17353402,0.25,10.0
M,0.46998814,0.365,0.12,0.48147482,0.24863558,0.11034975,0.1363454908132553,8.0
I,0.55,0.435,0.135,0.74961984,0.35071424,0.16315629,0.19576559960842133,8.0
F,0.31028485,0.22721131,0.08,0.16002163,0.07501283,0.035261884,0.04174960032105446,8.0
M,0.56763935,0.425,0.15,0.92369485,0.41615242,0.206763,0.24845919013023376,10.0
I,0.35895237,0.26849946,0.1,0.22710332,0.11450982,0.060206458,0.07522548735141754,8.0
F,0.68031263,0.5421233,0.185,1.6561506,0.6451309,0.31922764,0.5742570757865906,15.0
F,0.575,0.44591874,0.15937804,1.0083251,0.45066574,0.2057328,0.2555764317512512,9.0
F,0.55,0.43471375,0.17,0.9232712,0.3948549,0.19890898,0.27954116463661194,12.0
M,0.67426986,0.53036654,0.185,1.7290721,0.79959977,0.37177283,0.4596286714076996,10.0
M,0.625222,0.50004154,0.165,1.2776027,0.48871443,0.25785545,0.39797791838645935,15.0
M,0.6198251,0.47,0.155,1.0423901,0.48733264,0.22664344,0.28089678287506104,11.0
M,0.6,0.475,0.165,1.0631976,0.4824353,0.24527669,0.2750670611858368,11.0
F,0.59,0.455,0.15126196,1.0025672,0.38035595,0.19940366,0.34938737750053406,15.0
M,0.61,0.48691684,0.17,1.1455289,0.5117905,0.2486137,0.3324466645717621,11.0
M,0.55854535,0.365,0.165,0.83318526,0.25964427,0.11787995,0.275373250246048,15.0
F,0.6741875,0.52,0.18,1.5110487,0.7046831,0.34720424,0.41637367010116577,10.0
M,0.59,0.4597467,0.17,1.0802904,0.505324,0.24344096,0.2897668182849884,10.0
M,0.6,0.47701365,0.165,1.109286,0.49456236,0.23667987,0.28320223093032837,11.0
M,0.46,0.35103756,0.105,0.44237417,0.19911255,0.11136484,0.12739814817905426,8.0
M,0.6117492,0.485,0.165,1.2078842,0.5121837,0.26033586,0.33500000834465027,11.0
M,0.61,0.475,0.17,1.0711818,0.41549626,0.25109705,0.3009338676929474,12.0
I,0.5,0.37837258,0.12,0.52750915,0.24352643,0.10945155,0.15030060708522797,8.0
I,0.33732244,0.2624704,0.07868528,0.17633997,0.060797013,0.034117643,0.06145861744880676,6.0
F,0.66,0.5217618,0.18128766,1.4751121,0.6723072,0.31272694,0.37783366441726685,11.0
F,0.70901704,0.5586798,0.2,2.1260035,0.67845094,0.3831822,0.6334713697433472,27.68927574157715
M,0.535,0.42,0.15,0.83784306,0.3564415,0.173432,0.23839552700519562,11.0
M,0.6211717,0.48,0.175,1.2333828,0.5910031,0.24996774,0.33500000834465027,10.0
M,0.425,0.325,0.1,0.46891975,0.14572024,0.06929182,0.10312308371067047,4.0
M,0.48511887,0.37,0.125,0.58150387,0.25408766,0.12361927,0.15042400360107422,9.0
M,0.4798062,0.36235583,0.13,0.5381608,0.29089302,0.124316394,0.15610037744045258,8.0
M,0.5,0.375,0.11484336,0.46790573,0.25181818,0.095647916,0.11980070173740387,7.0
F,0.54659015,0.4270104,0.15,0.85896087,0.3308844,0.1720561,0.2681240737438202,13.0
M,0.53,0.425,0.13,0.8163317,0.31181046,0.15295243,0.22375087440013885,13.0
F,0.47676823,0.37316078,0.125,0.55010134,0.20034757,0.10081242,0.16363807022571564,15.0
F,0.5822813,0.45,0.165,1.0155859,0.45194218,0.23091124,0.2923249900341034,10.0
M,0.450239,0.34469622,0.12,0.42224604,0.15361743,0.086121954,0.1445806473493576,13.0
I,0.4642054,0.35791492,0.125,0.4710683,0.2584412,0.09763392,0.11975013464689255,7.0
I,0.53481513,0.41,0.14,0.760005,0.24763913,0.15187664,0.26499998569488525,13.0
I,0.32583487,0.23311704,0.075,0.114526995,0.06364878,0.031109417,0.04219994321465492,5.0
F,0.48323643,0.37,0.135,0.58492565,0.24433707,0.1359035,0.17643390595912933,10.0
M,0.47730282,0.357017,0.12,0.4592361,0.26558986,0.11174575,0.1360580325126648,9.0
I,0.535,0.425,0.155,0.7222775,0.31356773,0.16258465,0.1991540491580963,12.0
I,0.535,0.41798472,0.12,0.7239567,0.29744536,0.1507532,0.1901618242263794,8.0
M,0.645,0.515,0.17,1.309554,0.55946,0.2889046,0.385087251663208,12.0
I,0.41596544,0.31565917,0.095,0.33143848,0.16838275,0.054831985,0.082761250436306,7.0
M,0.4184495,0.325,0.1,0.39453351,0.15867755,0.079519786,0.12317180633544922,8.0
I,0.19642587,0.13215055,0.04383735,0.039557863,0.017670304,0.007088766,0.018985209986567497,6.0
F,0.5,0.39,0.13416564,0.6279553,0.27659503,0.13848068,0.20676763355731964,11.0
I,0.25721693,0.1895256,0.06197464,0.09632255,0.033482116,0.01462883,0.02806505188345909,6.0
M,0.5545043,0.435,0.15494065,0.88183707,0.46411613,0.19509684,0.24447011947631836,9.0
F,0.555,0.42,0.1339039,0.7478455,0.3704263,0.1712126,0.20636676251888275,8.0
F,0.6,0.46,0.15,1.1037189,0.5236671,0.21835248,0.28386393189430237,8.0
F,0.545,0.425,0.15,0.83872384,0.3369961,0.1733958,0.2440537065267563,11.0
I,0.47439155,0.37,0.13,0.5541032,0.17956275,0.10863626,0.17073139548301697,13.0
M,0.52,0.41624513,0.155,0.69656086,0.29669225,0.16282792,0.20833107829093933,13.0
I,0.33340734,0.24224333,0.084914625,0.17587692,0.077166095,0.032647893,0.06117713823914528,6.0
F,0.525,0.395,0.13,0.655369,0.29953465,0.15302941,0.16272233426570892,9.0
M,0.515,0.3871929,0.14,0.5842425,0.32885692,0.14641608,0.18210221827030182,10.0
I,0.545,0.445,0.15,0.7850987,0.37049887,0.17106009,0.2387245148420334,11.0
I,0.23202038,0.15877032,0.054597784,0.060985923,0.033369374,0.012839214,0.023602169007062912,4.0
M,0.5323553,0.4029284,0.13,0.67845285,0.3576453,0.15927605,0.17867088317871094,8.0
F,0.5722523,0.455,0.16188568,0.9453542,0.45730034,0.21124162,0.28470563888549805,9.0
M,0.5426075,0.405,0.145,0.8189687,0.34833255,0.15886934,0.206205815076828,9.0
M,0.61,0.4609235,0.16,1.0373553,0.48548874,0.23849618,0.29207199811935425,10.0
M,0.61132985,0.475,0.17065406,1.1361582,0.5254443,0.24940714,0.30057957768440247,10.0
M,0.39508998,0.3072218,0.095,0.32325697,0.18624835,0.07557002,0.11169595271348953,9.0
M,0.48443532,0.385,0.125,0.6418389,0.2858197,0.131109,0.16520078480243683,9.0
M,0.585,0.475,0.16191642,1.1376624,0.55303526,0.27490002,0.29699066281318665,9.0
F,0.3232219,0.23093562,0.095,0.20627075,0.07395053,0.039346065,0.08728744089603424,10.0
F,0.449381,0.3482307,0.13057068,0.5871111,0.24740122,0.12753527,0.17786040902137756,9.0
F,0.58,0.45683038,0.155,1.0082629,0.40889665,0.21343768,0.2867976129055023,11.0
M,0.625,0.495,0.18,1.287914,0.49404758,0.24964774,0.42233482003211975,15.0
M,0.6822068,0.53,0.18300861,1.6388899,0.81319517,0.37605163,0.4302227795124054,11.0
M,0.63,0.5,0.175,1.2798381,0.5748671,0.28017938,0.3687524199485779,11.0
F,0.47,0.3661259,0.12,0.49952087,0.15683712,0.1118749,0.17583301663398743,13.0
I,0.566735,0.435,0.13463911,0.9146299,0.3746416,0.1822244,0.2340351939201355,8.0
F,0.6264952,0.50198936,0.1688764,1.2887686,0.57411516,0.29057533,0.35536572337150574,11.0
F,0.63,0.503366,0.17,1.2456455,0.5432611,0.2787996,0.33500000834465027,11.0
M,0.7219026,0.57995176,0.2,2.25489,0.92532617,0.46464673,0.5976004600524902,13.0
F,0.62,0.47878346,0.175,1.179447,0.53670925,0.2517762,0.32677891850471497,11.0
M,0.5713035,0.4484513,0.16,1.072502,0.4615653,0.20847043,0.2880482077598572,9.0
I,0.3357936,0.24771145,0.08,0.2099905,0.07959777,0.02660794,0.05064218118786812,6.0
F,0.61,0.47,0.17,1.1307714,0.43889907,0.22116084,0.3978218138217926,15.0
F,0.585,0.45,0.16,0.981747,0.4773418,0.21393524,0.2693302035331726,10.0
F,0.3506431,0.265,0.08097606,0.21958558,0.09308513,0.03930768,0.0699964314699173,7.0
I,0.44,0.335,0.095,0.3271574,0.1624715,0.05842594,0.08552668988704681,6.0
M,0.585,0.46,0.15377294,0.9543355,0.3820584,0.21971403,0.33553460240364075,10.0
F,0.535,0.4,0.145,0.7097916,0.32522705,0.17166567,0.22031272947788239,10.0
F,0.52901936,0.425,0.135,0.7808073,0.30964088,0.16106305,0.2207844853401184,11.0
F,0.61227715,0.485,0.175,1.2009324,0.5303363,0.2671451,0.3205513060092926,11.0
I,0.56,0.4387599,0.14066407,0.7636867,0.3388406,0.15922175,0.25112399458885193,9.0
M,0.21488833,0.13019004,0.064095244,0.09208921,0.0065851714,0.009833715,0.016959266737103462,4.0
F,0.65,0.515,0.185,1.36595,0.60498315,0.3116189,0.38822224736213684,11.0
M,0.5501045,0.4019223,0.15,0.87872946,0.37903786,0.1956376,0.25,9.0
I,0.47807914,0.355,0.11,0.53211886,0.20281103,0.09653342,0.11974000185728073,8.0
M,0.61364686,0.48,0.16175105,1.271426,0.5510925,0.27054304,0.3283316195011139,9.0
I,0.48549145,0.3592208,0.11173966,0.39540756,0.20441818,0.07232677,0.13165464997291565,9.0
M,0.37556317,0.31884876,0.09175832,0.27539018,0.15900357,0.0645641,0.0953611433506012,8.0
M,0.6040635,0.47,0.1675397,1.1050478,0.53805715,0.23962969,0.29821667075157166,9.0
F,0.645,0.4976861,0.17,1.2598716,0.60319245,0.27660888,0.348884254693985,10.0
M,0.2799288,0.21531257,0.07659409,0.13464041,0.058265533,0.026197871,0.05664591118693352,9.0
F,0.575,0.45,0.16,0.9717982,0.42107412,0.2006343,0.27820461988449097,11.0
F,0.425,0.3335435,0.12,0.4861214,0.1633532,0.08592218,0.16108381748199463,11.0
M,0.7397325,0.57472247,0.2084859,2.1975455,1.3034095,0.47703472,0.5493959784507751,10.0
M,0.58215106,0.46534085,0.16,1.0322827,0.37566873,0.214035,0.3151581287384033,13.0
M,0.56,0.4480688,0.15,0.8699441,0.3012512,0.16189814,0.2871107757091522,15.0
M,0.6591148,0.53,0.175,1.5167996,0.623887,0.3279334,0.4212210178375244,12.0
F,0.58,0.43527773,0.15,1.0076557,0.44101745,0.20835556,0.27618199586868286,10.0
F,0.5708841,0.445,0.145,0.86215186,0.38734818,0.19007485,0.2487124800682068,9.0
M,0.63,0.505,0.17651246,1.2804329,0.5571548,0.29440254,0.38230910897254944,13.0
M,0.579269,0.45,0.145,0.88291866,0.42920062,0.21619616,0.25102174282073975,9.0
I,0.50534886,0.385,0.125,0.56479865,0.26803553,0.13942692,0.15219372510910034,8.0
I,0.4191058,0.30948764,0.115,0.364652,0.18622583,0.06779049,0.09406044334173203,7.0
F,0.53607035,0.41,0.14520186,0.78087956,0.35679066,0.18268259,0.22955027222633362,10.0
I,0.42636636,0.32600158,0.095,0.3427006,0.15247044,0.06272594,0.11175936460494995,7.0
F,0.545,0.41,0.12102526,0.6842553,0.30798605,0.14229701,0.17510667443275452,9.0
F,0.585,0.44293386,0.145,0.97558117,0.389097,0.20793074,0.2945171296596527,10.0
F,0.625,0.4841514,0.155,1.1337589,0.4961097,0.24595481,0.3221534490585327,11.0
I,0.35647672,0.25200465,0.09,0.18398045,0.0989863,0.035718128,0.06427166610956192,9.0
M,0.51501185,0.405,0.145,0.77660185,0.27250013,0.1529299,0.24345064163208008,13.0
M,0.53,0.42,0.14,0.69598395,0.30527437,0.15682285,0.19555212557315826,11.0
M,0.565,0.45,0.145,0.7990297,0.35950497,0.17974834,0.24639493227005005,11.0
M,0.595,0.47,0.16,1.0355344,0.46639073,0.23054498,0.2872653901576996,9.0
M,0.69822437,0.5461024,0.19382212,1.8239621,0.7048025,0.3196761,0.5458674430847168,15.0
M,0.61749816,0.485,0.16,1.1799186,0.52525395,0.2619952,0.3162219524383545,11.0
F,0.3984406,0.29405576,0.095,0.2852036,0.14132158,0.05538262,0.08043809980154037,8.0
I,0.43061608,0.31108668,0.1,0.30021912,0.14887202,0.064976044,0.0910928025841713,8.0
F,0.6572075,0.505,0.195,1.5421904,0.5838917,0.26851398,0.5108165144920349,15.0
I,0.47768173,0.36491635,0.115,0.5339736,0.2392524,0.106853805,0.1359214335680008,8.0
I,0.23475963,0.1637045,0.058208987,0.07122101,0.03341007,0.0120354565,0.028036030009388924,6.0
I,0.5,0.38,0.13,0.552939,0.26323223,0.14257956,0.16134865581989288,10.0
M,0.595,0.45,0.16,1.0138626,0.48870322,0.21874973,0.2974993586540222,10.0
I,0.33221903,0.24119213,0.06759617,0.14179686,0.07078068,0.029003521,0.041440483182668686,5.0
F,0.561431,0.43214446,0.14632154,0.8264861,0.3504114,0.17188603,0.23466981947422028,9.0
I,0.3312206,0.23296116,0.08,0.17884487,0.075389445,0.035059303,0.05387827381491661,7.0
F,0.64,0.4901017,0.17367032,1.2721001,0.5669027,0.2712656,0.33761170506477356,9.0
M,0.5962107,0.4651445,0.15,1.0363566,0.4892662,0.22289784,0.26076826453208923,8.0
M,0.535,0.415,0.14,0.67629325,0.33919564,0.16249852,0.19866405427455902,10.0
I,0.5509794,0.445,0.15138498,0.9109369,0.3260396,0.17996602,0.27522701025009155,13.0
M,0.57637346,0.45,0.15,0.9056805,0.48686653,0.1987423,0.24164676666259766,8.0
I,0.5857599,0.465,0.155,0.96399915,0.4505271,0.19599621,0.26656797528266907,9.0
I,0.46,0.34731925,0.09895295,0.45616564,0.2116101,0.066957064,0.11871924251317978,7.0
M,0.58826584,0.47,0.16,1.0376748,0.42818537,0.20156838,0.33500000834465027,13.0
F,0.64,0.475,0.195,1.4235064,0.52597773,0.22935821,0.4764944911003113,15.0
M,0.21236378,0.14875807,0.065,0.07623978,0.029999001,0.013138547,0.026004724204540253,6.0
M,0.53505147,0.42024788,0.15,0.73889446,0.34891143,0.17107955,0.23745650053024292,10.0
M,0.61,0.475,0.15982704,1.0941038,0.46512073,0.24451762,0.30083832144737244,9.0
F,0.68489,0.525,0.18,1.5572702,0.67999643,0.33707705,0.4291784465312958,11.0
M,0.5,0.37,0.12068074,0.5361884,0.2652835,0.124544114,0.1496119201183319,8.0
F,0.6687232,0.53014547,0.18,1.5512211,0.6604061,0.3189393,0.43067044019699097,11.0
F,0.48116624,0.375,0.13,0.5592393,0.2204408,0.11868508,0.1703464239835739,4.0
F,0.56,0.42,0.15,0.7822912,0.37661844,0.1639608,0.2163752019405365,10.0
I,0.34867245,0.24630728,0.079980955,0.17931353,0.09590416,0.028673273,0.05624392628669739,6.0
M,0.65154254,0.525,0.18,1.4093517,0.5957494,0.30399978,0.41092073917388916,13.0
M,0.18670145,0.13452172,0.044019606,0.08094682,0.008074728,0.008665407,0.01304533239454031,4.0
M,0.6481955,0.515,0.18,1.3744668,0.6022233,0.3133436,0.39291104674339294,12.0
M,0.655,0.52485377,0.175,1.3922924,0.5944927,0.30589554,0.41518494486808777,11.0
M,0.585,0.45,0.15,1.0627161,0.48568353,0.21635856,0.30283036828041077,10.0
I,0.4567318,0.345,0.12252884,0.49881262,0.22052862,0.098664105,0.12990126013755798,9.0
M,0.31672782,0.24679945,0.085,0.16273095,0.071316384,0.04300575,0.0648886188864708,8.0
M,0.52,0.41,0.13,0.8099655,0.36795804,0.16785474,0.21452872455120087,9.0
I,0.52,0.4,0.12468475,0.62842745,0.27605677,0.12284341,0.17608889937400818,7.0
M,0.53,0.3913768,0.14,0.69625807,0.32335684,0.14894468,0.1930590271949768,9.0
M,0.66205066,0.5390491,0.19152814,1.6277307,0.64070344,0.32833162,0.49559593200683594,15.0
F,0.66596854,0.53819156,0.185,1.590852,0.6389308,0.32331893,0.4682641625404358,15.0
M,0.6,0.46787938,0.155,0.9579208,0.43440026,0.20851436,0.26499998569488525,11.0
M,0.6380536,0.51,0.17316443,1.2770878,0.60027015,0.29928106,0.3495619297027588,11.0
F,0.47882015,0.3544587,0.125,0.6146929,0.24696903,0.11931463,0.17326731979846954,10.0
I,0.40682092,0.3123275,0.09,0.3385678,0.16946232,0.06956486,0.11205615848302841,7.0
F,0.48521373,0.37746066,0.11874182,0.5620747,0.25977445,0.11397305,0.13039323687553406,8.0
M,0.625,0.49,0.165,1.2634494,0.515813,0.2743598,0.3454466760158539,11.0
F,0.6837452,0.54725826,0.19694313,1.6740378,0.6430696,0.324547,0.5505131483078003,15.0
F,0.61,0.475,0.165,1.1134838,0.5153371,0.22562458,0.2896827757358551,9.0
F,0.46324286,0.355,0.13,0.51918125,0.2716519,0.13723569,0.15879222750663757,8.0
M,0.515,0.40120718,0.1159012,0.6224893,0.2640811,0.13374569,0.15437424182891846,8.0
I,0.45527592,0.335,0.13,0.5165591,0.23052405,0.11037312,0.14515908062458038,7.0
I,0.5442534,0.4023152,0.13937682,0.64575577,0.23341233,0.13293892,0.25462058186531067,15.0
I,0.38584846,0.3,0.1,0.41913477,0.16447012,0.08368244,0.11957500129938126,8.0
I,0.41495788,0.31443566,0.105,0.27729914,0.16084501,0.0620622,0.0872291550040245,7.0
I,0.42438743,0.30938536,0.1,0.2845343,0.14027606,0.062053125,0.08640693873167038,7.0
M,0.6218684,0.49,0.16,1.1925261,0.57181185,0.26864925,0.31563761830329895,10.0
F,0.56,0.44908577,0.145,0.8202186,0.30348033,0.16822273,0.28170162439346313,15.0
