Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
M,0.28120938,0.20488438,0.068401545,0.113635644,0.036344133,0.019900627,0.027978073805570602,4.0
F,0.3607507,0.29702163,0.09,0.27645192,0.16158342,0.046380665,0.06999153643846512,9.0
M,0.67227376,0.5341817,0.18,1.5095364,0.66225743,0.32496792,0.3875058591365814,11.0
I,0.42820692,0.3234499,0.095,0.37580353,0.16692236,0.056590483,0.0948457419872284,7.0
I,0.5078998,0.4036813,0.11,0.5831197,0.26229566,0.118628114,0.17711858451366425,9.0
I,0.45,0.325,0.09,0.4450643,0.1665474,0.08734673,0.13732053339481354,8.0
I,0.595,0.475,0.15,0.97792554,0.48646015,0.22197378,0.2946713864803314,10.0
M,0.43974587,0.36719266,0.115,0.47392514,0.18259874,0.11040244,0.1605559140443802,12.0
M,0.40483233,0.3017373,0.1,0.34160715,0.1571979,0.07448464,0.12965655326843262,10.0
M,0.55056965,0.435,0.14,0.8431186,0.36908472,0.18258318,0.2394040822982788,9.0
I,0.46327737,0.375,0.12,0.47638446,0.20462646,0.100545354,0.1500367820262909,7.0
I,0.42936978,0.32958758,0.11,0.35329992,0.18813367,0.08976676,0.12440858036279678,10.0
M,0.6875969,0.55109817,0.18169951,1.7617104,0.8007925,0.37996888,0.4503534734249115,10.0
M,0.5200657,0.40840733,0.14,0.82327855,0.34645915,0.15242746,0.19704760611057281,9.0
M,0.50032365,0.39,0.13,0.6554676,0.32115674,0.13273695,0.16846852004528046,8.0
M,0.305099,0.22267874,0.07552643,0.20217265,0.05030818,0.034904886,0.043613649904727936,4.0
F,0.6457419,0.515,0.18,1.3496195,0.5864281,0.30930236,0.37052014470100403,11.0
M,0.575,0.43147853,0.1474538,0.9121085,0.43189564,0.195574,0.25176185369491577,10.0
I,0.4592726,0.345,0.12,0.50865185,0.20718473,0.10583811,0.141329824924469,8.0
M,0.55,0.42,0.14,0.82501686,0.36271098,0.1801866,0.20691582560539246,8.0
M,0.62,0.495,0.175,1.2371837,0.5757366,0.28380856,0.3408387005329132,10.0
I,0.1871048,0.1332891,0.05339291,0.060335536,0.010111063,0.010048672,0.010975256562232971,4.0
M,0.27606842,0.20749621,0.067743614,0.11249049,0.043186676,0.024102021,0.039783451706171036,7.0
I,0.4109621,0.30651444,0.09349649,0.26432046,0.12921263,0.072868496,0.09707970917224884,7.0
M,0.31911927,0.20023614,0.08627024,0.21357659,0.041300863,0.025643017,0.03899367153644562,4.0
M,0.5763033,0.44,0.15870269,0.98854,0.4974784,0.21464488,0.2723904252052307,9.0
M,0.625,0.4896657,0.16,1.2066351,0.4614837,0.27252886,0.3432381749153137,11.0
F,0.714245,0.5589983,0.19045588,1.6943804,0.7704571,0.38645297,0.4775674343109131,11.0
M,0.63648313,0.50249946,0.175,1.3389823,0.5806953,0.28761184,0.35888996720314026,11.0
I,0.47150227,0.355,0.115,0.5083789,0.21769492,0.0969179,0.12751010060310364,8.0
M,0.57,0.46,0.155,0.9680044,0.41174576,0.21676934,0.3009004294872284,11.0
M,0.5,0.4,0.145,0.6562254,0.24983373,0.14487472,0.19861342012882233,13.0
F,0.625,0.48260087,0.18,1.272828,0.49089095,0.23830773,0.4131837487220764,15.0
M,0.63881356,0.4857135,0.16,1.2347418,0.60919327,0.26950458,0.33500000834465027,10.0
F,0.34944552,0.24553092,0.095,0.19812289,0.10332685,0.0435691,0.0639420598745346,9.0
M,0.45002177,0.3512208,0.125,0.50425404,0.2756509,0.11588985,0.1381356120109558,9.0
F,0.469504,0.355,0.125,0.50325006,0.25111365,0.10411991,0.133610799908638,8.0
F,0.4287463,0.3049325,0.11,0.41203973,0.11286232,0.069944575,0.1593465507030487,15.0
F,0.36350152,0.27222574,0.08,0.2715036,0.10193424,0.04478619,0.0750897228717804,7.0
I,0.38914618,0.29074568,0.09,0.25800222,0.113094,0.04903633,0.08279860019683838,7.0
M,0.5476688,0.42202005,0.15,0.83723533,0.40016603,0.17140073,0.22358211874961853,10.0
I,0.3741783,0.26562756,0.085,0.19857569,0.09566162,0.04345913,0.061110761016607285,7.0
F,0.57,0.45,0.155,0.88136077,0.33448356,0.18916778,0.27593812346458435,15.0
M,0.63,0.5,0.17166625,1.2342067,0.57008964,0.27064458,0.31898966431617737,11.0
M,0.6029181,0.455,0.155,1.0128344,0.48935562,0.22372153,0.275265634059906,10.0
F,0.64,0.5106388,0.17051959,1.3421979,0.584135,0.29627794,0.3908105194568634,12.0
M,0.59,0.46,0.155,1.0377148,0.47591358,0.21209155,0.27198290824890137,9.0
M,0.475,0.355,0.12,0.54524857,0.26239756,0.10635121,0.1523164063692093,10.0
I,0.45,0.33875912,0.115,0.39717084,0.20393108,0.08253239,0.10860726982355118,9.0
I,0.4772554,0.37,0.115,0.51477116,0.24205408,0.10176382,0.13506925106048584,7.0
M,0.62,0.4846181,0.16,1.1371486,0.52622116,0.2461212,0.2889687418937683,8.0
I,0.5152836,0.40020737,0.13,0.63036275,0.30941817,0.14197126,0.17866401374340057,8.0
I,0.2454887,0.17371984,0.07308178,0.06065205,0.027130984,0.018972684,0.027291297912597656,8.0
M,0.6587893,0.525,0.175,1.4211396,0.65238434,0.32488117,0.368293821811676,11.0
I,0.52,0.375,0.125,0.54320157,0.24577324,0.13328846,0.17725464701652527,10.0
M,0.5,0.37576127,0.115,0.55916744,0.26332554,0.11557978,0.14574405550956726,9.0
M,0.58447313,0.465,0.155,0.95691305,0.43221125,0.2175721,0.27481210231781006,11.0
M,0.55,0.4459768,0.155,0.89976263,0.4172733,0.20776343,0.26465222239494324,9.0
M,0.7188873,0.5773372,0.205,2.1403968,0.9639115,0.45297536,0.5577343106269836,11.0
F,0.699703,0.56502503,0.19218959,1.7878213,0.75271946,0.3973044,0.5160326957702637,12.0
M,0.62,0.5,0.16,1.1623011,0.5415149,0.25910997,0.347445011138916,11.0
F,0.6842504,0.53,0.19,1.5382203,0.6940712,0.35167664,0.41894790530204773,11.0
F,0.71741503,0.57369083,0.19,1.8853644,0.8188685,0.41678253,0.5150760412216187,13.0
M,0.51502526,0.4,0.14,0.6617582,0.2405492,0.13789412,0.23968707025051117,13.0
I,0.56,0.425,0.135,0.7782638,0.33596444,0.15944918,0.22019152343273163,9.0
M,0.4790886,0.39,0.125,0.61085397,0.2237295,0.13142303,0.20401760935783386,11.0
M,0.28394905,0.20853533,0.0648537,0.095884115,0.054339223,0.021326642,0.03548399358987808,9.0
I,0.36366713,0.265,0.09,0.2522554,0.098597266,0.04049859,0.07521259039640427,7.0
M,0.23987278,0.1871284,0.085,0.1162079,0.054423448,0.01965386,0.02790951356291771,8.0
M,0.58,0.455,0.17,1.0505524,0.41529545,0.25001404,0.30076494812965393,9.0
M,0.5540905,0.445,0.155,0.87319463,0.335101,0.17214511,0.26499998569488525,15.0
M,0.635,0.49240625,0.175,1.2933351,0.6076119,0.30480522,0.3343590199947357,8.0
M,0.2314184,0.17816894,0.057153627,0.10439697,0.017019155,0.013713611,0.019387422129511833,4.0
M,0.4997556,0.395,0.135,0.5924688,0.22517055,0.13471124,0.19136519730091095,12.0
I,0.38721052,0.2973362,0.1,0.28897214,0.15225509,0.059117135,0.08531239628791809,7.0
M,0.26841685,0.20470406,0.07053527,0.113178246,0.045199882,0.0217908,0.030989212915301323,5.0
F,0.57,0.45,0.15181832,0.9282975,0.428956,0.21182336,0.26499998569488525,10.0
M,0.505,0.4,0.13,0.6602064,0.3324304,0.15671149,0.18853555619716644,9.0
F,0.5501012,0.435,0.14,0.8096913,0.40103438,0.17034405,0.22525757551193237,9.0
I,0.5165244,0.38,0.115,0.53218025,0.2521687,0.12436542,0.12967298924922943,8.0
M,0.578874,0.445,0.15,1.0175315,0.4386435,0.20930785,0.2846362888813019,9.0
I,0.4966067,0.375,0.115,0.4284473,0.23114742,0.10715056,0.14025530219078064,10.0
M,0.57,0.435,0.155,0.96947587,0.42015603,0.21420124,0.2805471420288086,10.0
M,0.70224667,0.5649862,0.19,1.8163277,0.7759307,0.38927406,0.5138614773750305,13.0
M,0.63,0.4988754,0.165,1.1951047,0.53496975,0.26625073,0.3177819848060608,11.0
F,0.63703823,0.5,0.17,1.2854826,0.58681947,0.304584,0.374421626329422,10.0
M,0.6044462,0.48050714,0.16,1.1061766,0.4713785,0.24740325,0.31525593996047974,12.0
I,0.31454474,0.21484007,0.06814872,0.12232741,0.05002744,0.02360673,0.0424291267991066,7.0
M,0.635,0.495,0.16,1.2989516,0.58827996,0.2744298,0.34925907850265503,10.0
F,0.53845114,0.4229605,0.14481698,0.7647249,0.30185616,0.1728927,0.23419399559497833,11.0
F,0.53,0.42411232,0.145,0.78649664,0.36078542,0.15355845,0.2186359167098999,9.0
M,0.61350393,0.48,0.1624874,1.0946958,0.47301784,0.24723755,0.29890990257263184,11.0
I,0.520739,0.39582554,0.13011676,0.7480872,0.2840856,0.1436577,0.17607153952121735,8.0
F,0.43189037,0.32900384,0.1,0.37076256,0.17746714,0.07061256,0.10517055541276932,5.0
M,0.5857508,0.45590553,0.155,0.9599459,0.40664506,0.21524817,0.25357839465141296,11.0
I,0.57533675,0.445,0.16,0.8766586,0.3410059,0.17690471,0.30142995715141296,15.0
M,0.55493456,0.425,0.135,0.72229105,0.3787546,0.16979438,0.20801015198230743,8.0
M,0.6061364,0.48771578,0.175,1.2269982,0.51075345,0.25689703,0.3550311028957367,13.0
M,0.5871599,0.46,0.155,0.96835786,0.3775152,0.2173463,0.2891775965690613,12.0
F,0.57,0.44053257,0.14296477,0.831582,0.37574315,0.18889631,0.2448081523180008,9.0
I,0.46631315,0.3429639,0.12844682,0.47655842,0.21125455,0.11627062,0.14673621952533722,10.0
F,0.63,0.485,0.175,1.3267924,0.5544182,0.27790716,0.378044992685318,10.0
I,0.42052057,0.30323863,0.103627995,0.3626981,0.15407991,0.05905796,0.10791660100221634,6.0
F,0.7434204,0.6025584,0.195,2.1633294,1.0065471,0.46318048,0.5765246748924255,11.0
F,0.62757826,0.485,0.165,1.1180722,0.5415139,0.26777104,0.3088669180870056,9.0
M,0.56681156,0.455,0.15,0.9279395,0.373302,0.19447862,0.25686711072921753,13.0
F,0.56247294,0.435,0.135,0.9020938,0.38530323,0.18493378,0.22072698175907135,9.0
F,0.58,0.45300967,0.15,0.9977893,0.4412214,0.21267788,0.26424145698547363,9.0
I,0.525,0.41,0.135,0.7006151,0.32863557,0.14532681,0.21858130395412445,7.0
M,0.565,0.4460074,0.15,0.8485531,0.38953373,0.20987876,0.28704047203063965,10.0
I,0.45,0.335,0.12,0.45627475,0.19477722,0.1064705,0.12814971804618835,8.0
F,0.57018507,0.455,0.15,0.9155124,0.4143207,0.18158452,0.23958709836006165,7.0
I,0.46001032,0.355,0.105,0.46013957,0.21289438,0.08624465,0.13454437255859375,9.0
I,0.51509416,0.4,0.11,0.5256732,0.25596747,0.11488446,0.12660320103168488,8.0
I,0.4439657,0.341323,0.095,0.3610535,0.1746396,0.078298375,0.1195080578327179,7.0
M,0.4011401,0.31714904,0.1,0.40981326,0.1119306,0.06624213,0.14178606867790222,13.0
M,0.63471216,0.50284815,0.175,1.2965722,0.5354638,0.26485273,0.3887207806110382,12.0
I,0.51906407,0.4,0.125,0.62754977,0.2930321,0.14976013,0.16651010513305664,10.0
F,0.6819361,0.525,0.18900664,1.496391,0.68606853,0.3822896,0.4276941418647766,10.0
M,0.5402394,0.45,0.155,0.9156397,0.425773,0.22713794,0.28176257014274597,10.0
F,0.635,0.49480242,0.16,1.1888324,0.49359545,0.2560771,0.32583481073379517,11.0
F,0.49648538,0.385,0.12553786,0.6634662,0.27605426,0.1383646,0.16578291356563568,9.0
F,0.62,0.485,0.1726801,1.1604997,0.52559775,0.26685786,0.32462844252586365,10.0
F,0.6859862,0.5294559,0.17188182,1.6127341,0.7148702,0.3394287,0.4052203893661499,9.0
I,0.44,0.34675086,0.105,0.43475756,0.20411736,0.08618665,0.12979285418987274,8.0
M,0.7006621,0.542858,0.19156523,1.79262,0.89541876,0.38693273,0.4645903706550598,10.0
M,0.62629116,0.50261235,0.175,1.3129424,0.5252239,0.2636668,0.39387616515159607,13.0
M,0.48583812,0.3644931,0.13,0.51089805,0.2612839,0.1231964,0.17687255144119263,10.0
I,0.53021944,0.43738085,0.145,0.6408952,0.29746616,0.16050968,0.21329376101493835,11.0
I,0.5,0.385,0.125,0.53486747,0.24705447,0.115786366,0.16294659674167633,7.0
F,0.435652,0.335,0.1,0.32982683,0.17554478,0.065380916,0.08709105104207993,7.0
F,0.7332522,0.57916665,0.195,2.1427228,0.9991066,0.46761793,0.5799611210823059,10.0
F,0.585,0.45,0.13879593,0.86584234,0.41988602,0.18161803,0.21857212483882904,9.0
M,0.53,0.41824955,0.14,0.8018473,0.26014185,0.15708835,0.2707407772541046,15.0
I,0.46,0.3607787,0.115,0.41789398,0.21253729,0.09317033,0.13028819859027863,7.0
F,0.61,0.47159916,0.175,1.18648,0.5280111,0.27311853,0.3279362916946411,10.0
M,0.515,0.38186857,0.13,0.56562454,0.28429797,0.13594499,0.15287016332149506,8.0
I,0.565,0.43473396,0.13,0.8042389,0.33582485,0.16145861,0.21828077733516693,7.0
M,0.58611256,0.465,0.16,1.0655487,0.3939267,0.2122674,0.33500000834465027,13.0
M,0.625,0.5,0.17458823,1.2446356,0.49870127,0.26788992,0.3718488812446594,13.0
M,0.4542045,0.355,0.13,0.4783974,0.16854587,0.11788353,0.14455407857894897,11.0
M,0.575,0.46,0.155,1.0063319,0.41658443,0.21420342,0.2702396512031555,11.0
F,0.56239283,0.44381562,0.155,0.94126153,0.42826495,0.18259674,0.25,9.0
M,0.4351451,0.33960932,0.09,0.35497588,0.17931618,0.062412985,0.07857508957386017,7.0
M,0.69140863,0.53911364,0.1818303,1.7435194,0.8201437,0.3816263,0.4242621958255768,10.0
M,0.31322464,0.22448681,0.08,0.16798663,0.066817366,0.03238623,0.048258259892463684,8.0
M,0.585,0.45,0.14,1.001548,0.43446308,0.2161969,0.27138790488243103,10.0
M,0.5454629,0.43,0.145,0.8338627,0.43420988,0.18716611,0.21244162321090698,8.0
M,0.65,0.51,0.17,1.2950268,0.630675,0.2843335,0.352897584438324,10.0
I,0.47906205,0.39468,0.13,0.5980116,0.220299,0.12738845,0.18393409252166748,11.0
M,0.53980124,0.415,0.145,0.7090428,0.31406125,0.15206201,0.1952228993177414,11.0
I,0.5236255,0.3998834,0.12,0.7216187,0.30469605,0.14510772,0.20585857331752777,8.0
M,0.575,0.45054084,0.155,0.9943759,0.456974,0.2188727,0.26499998569488525,9.0
M,0.5333786,0.40664634,0.15,0.683367,0.38098523,0.15756574,0.19648407399654388,10.0
I,0.4873091,0.385,0.115,0.5839961,0.2500175,0.10244894,0.13528643548488617,8.0
F,0.57,0.45870766,0.15,0.9104842,0.4125496,0.18472472,0.2311306893825531,9.0
F,0.56513596,0.45,0.15,1.0203868,0.38326776,0.19201201,0.31162041425704956,13.0
F,0.58797175,0.455,0.15,1.0130783,0.45817775,0.2026996,0.28057265281677246,11.0
I,0.4042621,0.28765482,0.0784888,0.29763106,0.11019039,0.046274662,0.07747747004032135,8.0
M,0.6270376,0.5,0.165,1.2193998,0.49309018,0.2697628,0.33566468954086304,12.0
F,0.5781965,0.4507207,0.15,0.95360243,0.37396163,0.21943173,0.29146769642829895,11.0
M,0.5069278,0.36831036,0.125,0.51125896,0.26578906,0.13436398,0.16549444198608398,9.0
I,0.37896997,0.29579407,0.105,0.3109245,0.11959214,0.06354037,0.09829737991094589,11.0
I,0.46554446,0.355,0.11941147,0.43101892,0.19604127,0.090520844,0.1415255069732666,7.0
M,0.70596987,0.5624527,0.2,1.781709,0.85680526,0.4188054,0.49489346146583557,11.0
M,0.591315,0.465,0.165,1.0226572,0.5043881,0.22634277,0.27598971128463745,10.0
I,0.26645198,0.18065812,0.060707718,0.0783694,0.040102847,0.01908919,0.03668927028775215,5.0
I,0.32729977,0.23325194,0.07250475,0.1606153,0.06547585,0.036769222,0.05218257009983063,5.0
F,0.4405222,0.33296856,0.105,0.43949383,0.20823488,0.09162904,0.11742294579744339,8.0
M,0.53,0.40488073,0.145,0.8098102,0.3341006,0.15182456,0.23443475365638733,9.0
I,0.51080537,0.37411442,0.13,0.62722623,0.25500578,0.11640203,0.16602309048175812,8.0
F,0.67212623,0.525,0.18,1.5493361,0.68666965,0.3323071,0.4067736268043518,11.0
M,0.52691364,0.405,0.15,0.7886998,0.37669498,0.18390653,0.19632096588611603,10.0
M,0.63,0.49,0.165,1.2461119,0.6051737,0.27066165,0.3418356776237488,10.0
M,0.625,0.5,0.175,1.2632097,0.52321464,0.2657009,0.34992626309394836,13.0
F,0.671056,0.53,0.18,1.6002595,0.718125,0.3484461,0.4076269865036011,9.0
I,0.425,0.31910443,0.105,0.32466352,0.16563332,0.0705466,0.1147988885641098,9.0
F,0.63784033,0.50489473,0.165,1.3772941,0.60602957,0.28884235,0.3676735758781433,11.0
M,0.595,0.47002617,0.16,1.0137192,0.40006348,0.20067364,0.30945828557014465,13.0
F,0.5849976,0.455,0.16,0.94627243,0.44513088,0.214214,0.2614176869392395,11.0
F,0.5097372,0.39,0.135,0.6445874,0.2609109,0.1445729,0.18585990369319916,8.0
M,0.55,0.445,0.16,0.8915438,0.38708076,0.18245952,0.2546951174736023,12.0
M,0.525,0.40953657,0.14,0.70912546,0.31100655,0.15952195,0.19361849129199982,11.0
F,0.3508113,0.265,0.09,0.23667759,0.09008665,0.058794107,0.07931820303201675,8.0
F,0.3591293,0.2624892,0.1,0.25678223,0.104012474,0.060135923,0.10208140313625336,10.0
F,0.5134301,0.38283283,0.12938778,0.5385314,0.29303133,0.12538019,0.1444726139307022,8.0
F,0.5,0.38,0.12351681,0.7035703,0.28376552,0.116230875,0.15604765713214874,9.0
I,0.4934755,0.365,0.10678181,0.4623877,0.24907775,0.09755498,0.13133130967617035,8.0
I,0.52969706,0.4,0.115,0.602698,0.25672233,0.12952611,0.16939400136470795,8.0
F,0.51524216,0.395,0.135,0.7205119,0.22596033,0.12648895,0.27405157685279846,15.0
M,0.56,0.425,0.145,0.8774775,0.40672645,0.18725105,0.2537439465522766,9.0
F,0.4326454,0.34737363,0.125,0.51022494,0.17326581,0.10632308,0.15627746284008026,11.0
I,0.5781285,0.4456107,0.14,0.88523114,0.42413,0.1668003,0.19502297043800354,8.0
M,0.58127683,0.46,0.155,1.0566415,0.44248736,0.21588233,0.28445547819137573,11.0
M,0.575,0.45038104,0.155,0.8416614,0.3505005,0.19026765,0.25207605957984924,12.0
I,0.37,0.2807334,0.095,0.25104767,0.12657328,0.050736006,0.08155098557472229,6.0
F,0.558631,0.44,0.155,0.895021,0.3970055,0.1849347,0.25830507278442383,11.0
I,0.47232875,0.36561006,0.115,0.5619739,0.25415254,0.10647696,0.1414719521999359,9.0
I,0.45,0.339956,0.11,0.42665333,0.1897447,0.09218162,0.11307116597890854,8.0
M,0.5567832,0.41959032,0.1450878,0.8117061,0.3704522,0.19039518,0.22521649301052094,10.0
F,0.5,0.385,0.12799594,0.6405038,0.20312771,0.11676545,0.20710577070713043,13.0
F,0.54397607,0.42359173,0.145,0.73255694,0.36369264,0.16118109,0.21044553816318512,11.0
F,0.50585663,0.3828428,0.15,0.58770597,0.22525114,0.11830263,0.21986158192157745,15.0
M,0.62,0.485,0.175,1.2128538,0.48915154,0.25727707,0.36433279514312744,13.0
F,0.68172795,0.53652835,0.175,1.5966052,0.7067223,0.3615284,0.4537700414657593,11.0
M,0.56,0.45,0.155,0.88723797,0.36638466,0.18955143,0.2774313688278198,13.0
F,0.625,0.4992621,0.18,1.2963413,0.51330006,0.2612195,0.4231818616390228,15.0
I,0.505,0.38903567,0.125,0.6445853,0.28020102,0.11144517,0.1602666676044464,9.0
M,0.649898,0.525,0.18,1.4421879,0.6467678,0.31077936,0.3966309428215027,11.0
I,0.42794788,0.30289412,0.1,0.25482288,0.12397895,0.060065713,0.08262747526168823,8.0
M,0.62507194,0.49,0.16,1.3049341,0.56199527,0.27967215,0.33500000834465027,9.0
M,0.5001682,0.38572535,0.14,0.59462637,0.23581336,0.1390774,0.20125456154346466,11.0
M,0.605,0.47391808,0.15,1.0574012,0.48566747,0.2334307,0.28964170813560486,10.0
M,0.37679383,0.31299695,0.1,0.37151188,0.1814928,0.081032075,0.0914408415555954,8.0
F,0.43247086,0.31966084,0.105,0.3676436,0.18214606,0.07326628,0.10324665904045105,8.0
F,0.6673857,0.5217,0.18267657,1.5026982,0.671229,0.3534151,0.42339617013931274,10.0
M,0.589534,0.46825916,0.155,1.01058,0.46090522,0.23142318,0.26514047384262085,9.0
M,0.60158056,0.475,0.16,1.1500746,0.4867961,0.25295058,0.3244594633579254,11.0
F,0.2724051,0.20030615,0.06758685,0.10274306,0.046002097,0.02136408,0.03087414801120758,8.0
M,0.7014615,0.54029137,0.1827509,1.7069536,0.82955396,0.38541096,0.4740748107433319,10.0
M,0.61,0.48036912,0.165,1.1376189,0.46711138,0.24576122,0.3152925372123718,12.0
F,0.45017335,0.35047048,0.135,0.50050884,0.18263991,0.10223667,0.1810261607170105,13.0
I,0.23580459,0.14418033,0.07750129,0.07730838,0.022479367,0.012293626,0.026723088696599007,4.0
I,0.475,0.3493786,0.11,0.4190196,0.21422078,0.09551444,0.1185467317700386,8.0
M,0.63,0.5,0.17,1.2850934,0.6175361,0.2871255,0.3622543513774872,10.0
M,0.61,0.48,0.16,1.0967389,0.5082032,0.2471146,0.29536980390548706,11.0
F,0.545,0.415,0.155,0.85939604,0.3898272,0.186348,0.22848793864250183,10.0
I,0.53,0.4,0.125,0.65421796,0.28209788,0.14408752,0.17789384722709656,9.0
F,0.62,0.475,0.17,1.1411612,0.4089996,0.24449217,0.3940238952636719,22.74485969543457
I,0.425,0.3225478,0.09,0.3083555,0.15623888,0.057998516,0.09151851385831833,9.0
M,0.57,0.43963975,0.14287634,0.9820676,0.3895908,0.20777461,0.280856192111969,9.0
F,0.575,0.45498365,0.155,1.0586945,0.46730345,0.20839204,0.28403663635253906,9.0
F,0.49881208,0.375,0.12,0.49786058,0.26626325,0.11578425,0.14587724208831787,8.0
F,0.40651935,0.2930925,0.1,0.322004,0.1639546,0.061112892,0.08548148721456528,7.0
F,0.65304697,0.52,0.18,1.4039818,0.5904359,0.31896937,0.3963789641857147,11.0
F,0.438139,0.3169354,0.125,0.44817585,0.21482994,0.08068514,0.11963862180709839,9.0
M,0.6766938,0.54553133,0.185,1.6685387,0.7247564,0.38385347,0.46529948711395264,11.0
F,0.545,0.42,0.14924791,0.9287412,0.34567714,0.17919043,0.2794000208377838,10.0
M,0.70620257,0.5520595,0.19,1.8276527,0.8589873,0.42452815,0.48660722374916077,10.0
F,0.68518156,0.5473322,0.195,1.6992683,0.7307421,0.37542903,0.44843292236328125,12.0
M,0.62,0.475,0.165,1.1302805,0.5565289,0.25042868,0.28974831104278564,10.0
M,0.5154084,0.39,0.13,0.5973084,0.30711186,0.14252137,0.19494470953941345,9.0
F,0.535,0.40567732,0.15,0.8722652,0.35881948,0.1770544,0.25999999046325684,10.0
M,0.5110308,0.38121775,0.135,0.6776922,0.21316965,0.1103683,0.24460016191005707,15.0
M,0.615,0.47450924,0.175,1.1374167,0.44435763,0.22482508,0.3481120467185974,15.0
I,0.57864153,0.445,0.145,0.8023117,0.37863368,0.20158105,0.26499998569488525,10.0
F,0.67776775,0.53522986,0.19100508,1.5693015,0.6979496,0.362684,0.4414308965206146,12.0
I,0.52693313,0.40403244,0.13,0.7225708,0.32704657,0.14984415,0.20754337310791016,9.0
M,0.3788943,0.2911965,0.09755225,0.3408116,0.09416126,0.06579714,0.13006213307380676,13.0
M,0.59641796,0.44,0.16241947,1.0695666,0.36408454,0.177626,0.315070241689682,15.0
F,0.53,0.41541934,0.16223043,0.85559064,0.29987964,0.17245635,0.25,13.0
F,0.585,0.47,0.15,0.94138557,0.3920331,0.20910351,0.266566663980484,11.0
I,0.58959824,0.46,0.13999256,0.938167,0.41406262,0.21219206,0.2591676712036133,8.0
I,0.5091544,0.37369373,0.13,0.6077537,0.27135283,0.13004547,0.16867944598197937,8.0
F,0.625,0.4834962,0.17075875,1.2083577,0.4792208,0.24609937,0.37304240465164185,10.0
M,0.62,0.485,0.16,1.26305,0.5661399,0.26156652,0.32319650053977966,9.0
M,0.72432476,0.57105047,0.20170751,2.132644,1.1595087,0.46327263,0.5358538627624512,10.0
F,0.56763685,0.43794966,0.16,0.9594292,0.33362737,0.18301147,0.32690954208374023,15.0
I,0.31879973,0.22890763,0.08252734,0.17042442,0.077881046,0.029719392,0.04380141943693161,7.0
F,0.58,0.46549714,0.155,0.93397593,0.3837871,0.20051427,0.3096281886100769,13.0
I,0.525,0.395,0.115,0.67592597,0.27407858,0.12471093,0.17268221080303192,7.0
F,0.55,0.42,0.145,0.80200505,0.39397973,0.18148132,0.21887290477752686,8.0
I,0.44,0.33147928,0.115,0.4350763,0.17902191,0.092940435,0.12035316228866577,8.0
I,0.46764722,0.355,0.12,0.4941154,0.24599604,0.10379624,0.12918272614479065,8.0
F,0.49496678,0.38,0.125,0.63173753,0.26033792,0.13608138,0.17639118432998657,7.0
I,0.38304833,0.28812283,0.095406525,0.22815993,0.12030625,0.048348572,0.07607758790254593,6.0
M,0.655,0.5231721,0.18,1.431624,0.6371935,0.31848893,0.3630717098712921,11.0
M,0.5895796,0.46,0.16353644,0.96679974,0.50388694,0.22008629,0.2834704518318176,10.0
I,0.525,0.4,0.135,0.65418816,0.30350477,0.12969564,0.1724940538406372,8.0
F,0.6999626,0.43608564,0.22374502,1.8123484,0.61175066,0.18169697,0.6107882857322693,15.0
I,0.56368226,0.42,0.145,0.8186666,0.34996018,0.18499988,0.2578662931919098,9.0
I,0.37,0.265,0.08250424,0.21281916,0.09184941,0.039802004,0.06009009853005409,6.0
M,0.56,0.42,0.14,0.8278571,0.36912948,0.16610377,0.25,10.0
M,0.34508547,0.26481313,0.09,0.24359505,0.0975102,0.060685102,0.09470435976982117,10.0
I,0.3764816,0.28998056,0.095,0.29020754,0.12492202,0.049522642,0.09508094936609268,6.0
M,0.5164099,0.4,0.14,0.7042513,0.33199105,0.1566518,0.19971045851707458,9.0
I,0.535,0.425,0.13,0.7587729,0.33607268,0.14325516,0.21677516400814056,9.0
F,0.605,0.465,0.16,1.10787,0.505354,0.24182773,0.3062696158885956,8.0
F,0.5,0.37,0.125,0.6244913,0.29295003,0.11716592,0.15055932104587555,8.0
F,0.43734884,0.31996632,0.095,0.36322203,0.17587155,0.07385053,0.10354042053222656,8.0
M,0.615,0.47857186,0.15,1.1653451,0.551315,0.24796103,0.32076188921928406,10.0
F,0.535,0.4033025,0.145,0.86903334,0.3726893,0.16335595,0.19467750191688538,9.0
I,0.4737604,0.355,0.12,0.53990364,0.2617019,0.10686285,0.14445257186889648,8.0
M,0.6494906,0.505,0.17325373,1.3377677,0.6397497,0.28362912,0.36022478342056274,10.0
F,0.62,0.48220837,0.16,1.0983679,0.510472,0.24351658,0.30564209818840027,9.0
M,0.49167642,0.3662484,0.11,0.4684491,0.2077255,0.1154478,0.13697990775108337,9.0
F,0.62,0.49330753,0.16,1.0851134,0.49855027,0.24851352,0.3222499489784241,11.0
F,0.5619287,0.4464312,0.15,0.9237896,0.3434022,0.17107056,0.3003237843513489,15.0
I,0.515,0.4,0.125,0.5364927,0.31211528,0.09938926,0.17363028228282928,9.0
M,0.625,0.48,0.155,1.0815048,0.48387256,0.24205945,0.2937970459461212,11.0
M,0.605,0.48488617,0.16,1.1412518,0.44001,0.23804341,0.3248692452907562,13.0
M,0.69443333,0.53,0.19,1.6856474,0.76941603,0.3758777,0.46819233894348145,10.0
F,0.65,0.51,0.165,1.361094,0.5871572,0.28864905,0.3852028548717499,11.0
